Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F6_129189909_190308011553.mzML
O94856-11;O94856-3;O94856-8	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.50987e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.35938e+06
O94898	O94898				302401
O94910;O94910-2	O94910;O94910-2				3.10065e+06
O94919	O94919				2.21815e+07
O94933	O94933				178698
O94985	O94985				1.11257e+06
O94985-2	O94985;O94985-2				8.395e+07
O94991	O94991;O94991-2				1.66994e+06
O95084;O95084-2	O95084;O95084-2				1.19224e+06
O95157	O95157				422566
O95158	O95158				1.12384e+07
O95185;O95185-2	O95185;O95185-2				895123
O95196;O95196-2	O95196;O95196-2				3.49167e+06
O95206;O95206-2	O95206;O95206-2				904193
O95292	O95292;Q9P0L0;O95292-2;Q9P0L0-2				1.61014e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				526693
O95336	O95336				4.45103e+06
O95390	O95390				1.19321e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				3.31259e+06
O95445	O95445;O95445-2				2.43438e+07
O95445-2	O95445-2				148062
O95450;O95450-2	O95450;O95450-2				145795
O95467	O95467				874544
O95477	O95477				1.17833e+06
O95479;O95479-2	O95479;O95479-2				937443
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				675959
O95497	O95497				1.63696e+06
O95502	O95502				4.11391e+07
O95633;O95633-2	O95633;O95633-2				1.62165e+06
O95865	O95865				113184
O95881	O95881				58973.1
O95897	O95897				462568
O95967	O95967				3.41587e+07
O95970	O95970;O95970-2				393679
O95980	O95980				7.76028e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				4.34051e+06
P00352	O94788;P00352;P05091;P30837;P47895;O94788-2;O94788-3;O94788-4;P05091-2				995465
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				1.69431e+06
P00441	P00441				2.17922e+08
P00450	P00450				1.93208e+08
P00488	P00488				2.09502e+06
