Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C6_CSF_841-14.mzML
P04264	P04259;P04264				1.06278e+08
P04271	P04271				398194
P04275	P04275				1.54197e+06
P04278	P04278;P04278-5				6.19692e+06
P04350;P07437;P68371	P04350;P07437;P68371				546172
P04406	P04406;P04406-2				2.3878e+07
P04430	P04430				4.1427e+06
P04439;P04439-2	P01893;P04439;P04439-2				2.48189e+06
P04632	P04632				373758
P04746-2	P04746;P04746-2				318801
P04792	P04792				593911
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-3;Q71UI9-4;Q9BTM1-2				682806
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				683597
P05026;P05026-2	P05026;P05026-2				901490
P05060	P05060				5.39789e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				6.1941e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				403965
P05090	P05090				4.25737e+09
P05107	P05107				369513
P05109	P05109				340349
P05121	P05121				604891
P05154	P05154				1.91744e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				7.6311e+08
P05156	P05156				4.64359e+07
P05160	P05160				1.56638e+06
P05362	P05362				1.57452e+06
P05408;P05408-2	P05408;P05408-2				2.17673e+08
P05413	P05413				9.52581e+06
P05451;P48304	P05451;P48304				519644
P05452	P05452				1.27094e+08
P05543	P05543				1.754e+07
P05546	P05546				7.39211e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.70189e+06
P05937	P05937;P05937-2				6.67886e+06
P05997	P05997				917296
P06276	P06276				4.88374e+06
P06280	P06280				262689
P06307	P06307				9.36452e+06
P06310	P06310				8.55117e+07
P06312	P06312				2.66235e+08
P06315	P06315				111386
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				7.88201e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				9.64364e+08
P06396-2	P06396-2				5.4779e+06
P06681	P06681;P06681-2;P06681-3				3.39396e+07
P06702	P06702				1.56174e+06
P06703	P06703				3.69013e+06
P06727	P06727				1.91689e+08
P06733	P06733;P06733-2				1.48182e+07
P06744;P06744-2	P06744;P06744-2				4.77488e+06
P06756;P06756-2;P06756-3	P06756;P06756-2;P06756-3				19183.2
P06865	P06865				1.13009e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				4.45622e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.45862e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.62973e+07
P07196	P07196				474214
P07225	P07225				5.03926e+07
P07237	P07237				1.70249e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				1.30668e+06
P07311	P07311				1.66715e+06
P07333	P07333;P07333-2				6.80303e+07
P07339	P07339				1.12766e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				270489
P07357	P07357				2.30516e+07
P07358	P07358				1.53657e+07
P07360	P07360				1.12695e+07
P07451	P07451				44965.3
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				4.45204e+06
P07492	P07492;P07492-2;P07492-3				1.2544e+06
P07585	P07585				1.61348e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.36516e+08
P07686	P07686				9.29847e+06
P07711	P07711;P07711-3				1.23114e+07
P07737	P07737				4.72975e+06
P07738	P07738				362368
P07858	P07858				3.24669e+07
P07900;P07900-2	P07900;P07900-2				1.31765e+06
P07942	P07942				5.06306e+06
P07996	P07996;P07996-2				2.00229e+06
P07998	P07998				2.12478e+07
P08123	P08123				1.8042e+07
P08133;P08133-2	P08133;P08133-2				266881
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.06648e+07
P08185	P08185				8.54952e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				2.30976e+07
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				288182
P08238	P07900;P08238;P07900-2				467643
P08253	P08253;P08253-2;P08253-3				2.08304e+07
P08294	P08294				8.59075e+07
P08476	P08476				256069
P08493-2	P08493;P08493-2				7.70258e+07
P08519	P08519				1.25123e+06
P08571	P08571				1.4035e+08
P08572	P08572				2.96357e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				499144
P08581;P08581-2	P08581;P08581-2				4.57908e+06
P08582	P08582;P08582-2				1.85431e+06
P08603	P08603				1.89181e+08
P08637	P08637				4.45323e+06
P08670	P08670;P17661				1.00408e+07
P08697	P08697;P08697-2				1.34472e+08
P08758	P08758				1.90602e+06
P08779	P08779				5.35466e+06
P08949;P08949-2	P08949;P08949-2				33878.1
P09104	P09104;P09104-2				6.708e+06
P09172	P09172				542412
P09211	P09211				5.14944e+06
P09382	P09382				1.27243e+07
P09417;P09417-2	P09417;P09417-2				9.0579e+06
P09455	P09455				578786
P09486	P09486				8.40182e+07
P09488	P09488				138524
P09529	P09529				569873
P09603	P09603				4.60566e+07
P09619	P09619;P09619-2				3.28751e+06
P09622	P09622;P09622-2				3.7907e+06
P09668	P09668				1.85471e+07
P09871	P09871				1.06996e+08
P09936	P09936				4.2189e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				5.04582e+06
P09972	P09972				1.86758e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.0881e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.08962e+09
P0C6S8	P0C6S8				1.12399e+06
P0CF74	P0CF74				255300
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.21884e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				1.04499e+06
P0DJI8	P0DJI8				1.24059e+06
P0DMQ5	P0DMQ5				2.6937e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.48543e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				9.90564e+08
P0DOX3	P0DOX3				9.39076e+06
P0DOX5	P0DOX5				6.06814e+09
P0DOX7	P01834;P0DOX7				6.47914e+08
P0DOX8	B9A064;P0DOX8				1.47217e+08
P0DOY3	P0DOY2;P0DOY3				6.3528e+08
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.75563e+06
P0DP58	P0DP58				1.62008e+08
P0DPH7;P0DPH7-2;P0DPH8;P68363;P68363-2;Q6PEY2;Q71U36;Q71U36-2;Q9BQE3	P0DPH7;P0DPH8;P68363;P68366;Q6PEY2;Q71U36;Q9BQE3;P0DPH7-2;P68363-2;P68366-2;Q71U36-2				460009
P0DTE1	P0DTE1				2.81333e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				85532
P10124	P10124				4.28978e+06
P10153	P10153				1.51607e+07
P10253	P10253				3.89319e+06
P10451-3	P10451-3				7.38174e+07
