Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A6_82545313.mzML
Q16620;Q16620-2;Q16620-3;Q16620-4;Q16620-5;Q16620-6	Q16620;Q16620-2;Q16620-3;Q16620-4;Q16620-5;Q16620-6				1.10296e+07
Q16627;Q16627-2	Q16627;Q16627-2				2.66469e+06
Q16651	Q16651;Q16651-2				1.1491e+06
Q16653;Q16653-10;Q16653-11;Q16653-13;Q16653-2;Q16653-3;Q16653-5;Q16653-6;Q16653-7;Q16653-8;Q16653-9	Q16653;Q16653-10;Q16653-11;Q16653-13;Q16653-2;Q16653-3;Q16653-5;Q16653-6;Q16653-7;Q16653-8;Q16653-9				8.12789e+06
Q16658	Q16658				1.29517e+06
Q16674	Q16674				4.12882e+06
Q16706	Q16706				7.8791e+06
Q16769	Q16769				2.60069e+07
Q16775;Q16775-2	Q16775;Q16775-2				437595
Q16799	Q16799;Q16799-2				1.15237e+06
Q16832	Q16832				458765
Q16849	Q16849;Q16849-3;Q16849-2				5.45059e+07
Q16853;Q16853-2	Q16853;Q16853-2				967654
Q16880	Q16880				3.47107e+06
Q16881;Q16881-2;Q16881-3;Q16881-4;Q16881-5;Q16881-6;Q16881-7	Q16881;Q16881-4;Q16881-5;Q16881-2;Q16881-3;Q16881-6;Q16881-7				567084
Q16891;Q16891-2;Q16891-3;Q16891-4	Q16891;Q16891-2;Q16891-3;Q16891-4				554963
Q17RC7	Q17RC7				1.73163e+07
Q24JP5;Q24JP5-2	Q24JP5;Q24JP5-2;Q24JP5-3				1.83596e+07
Q2TAL6	Q2TAL6				1.54719e+06
Q2UY09	Q2UY09;Q2UY09-2;Q2UY09-3				796489
Q30154	P79483;Q30154				3.99538e+06
Q3SYC2;Q3SYC2-2	Q3SYC2;Q3SYC2-2				2.10069e+06
Q495W5	Q495W5;Q495W5-2				3.16574e+06
Q496H8	Q496H8				628220
Q4G0I0	Q4G0I0				1.019e+06
Q4G148;Q4G148-2	A0PJZ3;Q4G148;Q4G148-2				578808
Q4KWH8;Q4KWH8-3;Q4KWH8-4	Q4KWH8;Q4KWH8-3;Q4KWH8-4				2.28938e+06
Q4LDE5	Q4LDE5				659611
Q504Y0;Q504Y0-2;Q504Y0-3;Q504Y0-4;Q504Y0-5	Q504Y0;Q504Y0-2;Q504Y0-3;Q504Y0-4;Q504Y0-5				237805
Q504Y2	Q504Y2				647290
Q53EL9;Q53EL9-3	Q53EL9;Q53EL9-2;Q53EL9-3				1.90366e+07
Q53RD9;Q53RD9-2;Q53RD9-3;Q53RD9-4	Q53RD9;Q53RD9-2;Q53RD9-3;Q53RD9-4				3.8712e+06
Q562R1	Q562R1				3.41278e+07
Q58EX2;Q58EX2-2;Q58EX2-3;Q58EX2-4	Q58EX2;Q58EX2-2;Q58EX2-3;Q58EX2-4				1.12365e+06
Q58FF6	Q58FF6				590040
Q5BIV9	Q5BIV9				1.14672e+07
Q5BLP8;Q5BLP8-2;Q5BLP8-3	Q5BLP8;Q5BLP8-2;Q5BLP8-3				1.1219e+07
Q5FWE3;Q5FWE3-3	Q5FWE3;Q5FWE3-3				5.06173e+07
Q5IJ48;Q5IJ48-2;Q5IJ48-3	Q5IJ48;Q5IJ48-2;Q5IJ48-3				3.98576e+06
Q5JRA6;Q5JRA6-2	Q5JRA6;Q5JRA6-2				1.91119e+06
Q5JS37;Q5JS37-2	Q5JS37;Q5JS37-2				1.77199e+06
