Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C10_79069292.mzML
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.18959e+06
P00441	P00441				8.11977e+08
P00450	P00450				5.64053e+08
P00488	P00488				4.67568e+06
P00492	P00492				4.4522e+06
P00505	P00505;P00505-2				1.34936e+07
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				9.426e+06
P00558	P00558;P00558-2				8.90999e+06
P00568	P00568				1.51848e+06
P00734	P00734				1.785e+08
P00736	P00736				2.78775e+08
P00738	P00738;P00738-2				2.9832e+09
P00739	P00739;P00739-2				6.22299e+08
P00740;P00740-2	P00740;P00740-2				1.24483e+07
P00742	P00742				5.78038e+07
P00746	P00746				4.58872e+07
P00747	P00747				3.96019e+08
P00748	P00748				8.02769e+07
P00751	P00751;P00751-2				3.06963e+08
P00813	P00813				177617
P01008	P01008				9.96216e+08
P01009	P01009;P01009-2;P01009-3				6.03633e+09
P01011	P01011				1.49519e+09
P01019	P01019				1.11508e+09
P01023	P01023				7.90061e+08
P01024	P01024				1.86154e+09
P01031	P01031				8.85375e+07
P01033	P01033				6.69015e+07
P01034	P01034				3.34199e+09
P01036;P01037	P01036;P01037				1.97875e+06
P01042	P01042;P01042-2;P01042-3				7.77755e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.89203e+08
P01127;P01127-2	P01127;P01127-2				5.45092e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.39663e+06
P01137	P01137				1.30624e+06
P01178	P01178				4.24331e+06
P01210	P01210				1.25763e+08
P01213	P01213				9.89185e+06
P01236	P01236				114899
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.03026e+06
P01282;P01282-2	P01282;P01282-2				431630
P01303	P01303				1.66866e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				7.84833e+07
P01591	P01591				2.92895e+07
P01593;P01594	P01593;P01594				6.24647e+07
P01599	P01599				2.37364e+06
P01601	P01601				3.13879e+06
P01602	P01602				1.36746e+07
P01619	P01619				7.07946e+08
P01700	P01700				1.45523e+08
P01701	P01701				5.00541e+07
P01703	P01703				1.55455e+07
P01706	P01706				1.33466e+07
P01709	P01706;P01709;P0DOX8				2.75074e+07
P01714	P01714				3.23236e+07
P01717	P01717				3.56931e+08
P01721	P01721				5.9183e+06
P01742	P01742				4.37632e+07
P01743	P01743				2.14834e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				4.98035e+07
P01780	P01780				1.31201e+08
P01814	P01814				1.92908e+07
P01817	P01817				3.30846e+07
P01833	P01833				1.93277e+06
P01834	P01834				6.99104e+07
P01859;P01859-1	P01859;P01859-1				2.03829e+09
P01860;P01860-1	P01860;P01860-1				2.2322e+08
P01861;P01861-1	P01861;P01861-1				4.15348e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				3.05806e+07
P01876;P01876-1	P01876;P01876-1				1.46418e+09
P01889	P01889;P13747				6.2663e+06
P01903	P01903;P01906				891464
P02144	P02144				7.45118e+06
P02452	P02452				7.72144e+07
P02461	P02461;P02461-2				1.99336e+07
P02511	P02511				1.25118e+06
P02647	P02647				1.15024e+10
P02649	P02649				4.97087e+09
P02652	P02652				1.22782e+09
P02654	P02654				1.0568e+08
P02655	P02655				9.49213e+06
P02656	P02656				6.34282e+07
P02671	P02671;P02671-2				5.0371e+08
P02675	P02675				8.43757e+08
P02679;P02679-2	P02679;P02679-2				2.09618e+08
P02741	P02741				9.68852e+06
P02743	P02743				3.58838e+07
P02745	P02745				2.70193e+08
P02746	P02746				3.49099e+08
P02747	P02747				3.92039e+08
P02748	P02748				9.55872e+07
P02749	P02749				1.0741e+08
P02750	P02750				3.96458e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.7895e+08
P02753	P02753				9.34986e+07
P02760	P02760				8.66474e+07
P02763	P02763				5.54598e+09
P02765	P02765				2.0012e+09
P02766	P02766				7.95439e+09
P02768	P02768				3.02822e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.97458e+09
P02786	P02786				2.38773e+06
P02787	P02787				9.3473e+09
P02788;P02788-2	P02788;P02788-2				2.06872e+06
P02790	P02790				3.32052e+09
P02792	P02792				4.07452e+06
P02794	P02794				8.45786e+06
P02810	P02810				731517
P03950	P03950				6.9161e+06
P03951	P03951;P03951-2				2.95235e+07
P03952	P03952				4.12297e+07
P04003	P04003				1.20904e+07
P04004	P04004				1.16688e+09
P04040	P04040				557718
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.49897e+06
P04066	P04066				6.40619e+06
P04070;P04070-2	P04070;P04070-2				7.99257e+06
P04075	P04075;P09972;P04075-2				7.15338e+07
P04080	P04080				9.00047e+06
P04083	P04083				25817.4
P04085;P04085-2	P04085;P04085-2				1.61169e+07
P04114	P04114				1.14042e+08
P04156	P04156				3.86621e+08
