Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A1_81776353_repeat2.mzML
Q5VU43;Q5VU43-10;Q5VU43-11;Q5VU43-12;Q5VU43-3;Q5VU43-4;Q5VU43-6;Q5VU43-7;Q5VU43-8;Q5VU43-9;Q96SN8;Q96SN8-2;Q96SN8-3;Q96SN8-4	Q5VU43;Q5VU43-11;Q96SN8;Q5VU43-8;Q5VU43-10;Q5VU43-12;Q5VU43-3;Q5VU43-4;Q5VU43-6;Q5VU43-7;Q5VU43-9;Q96SN8-2;Q96SN8-3;Q96SN8-4				5.6932e+06
Q5VU97	Q5VU97				9.5709e+06
Q5VUB5	Q5VUB5				9.42877e+06
Q5VV43;Q5VV43-2;Q5VV43-3;Q5VV43-4	Q5VV43;Q5VV43-2;Q5VV43-3;Q5VV43-4				1.06957e+07
Q5VV63	Q5VV63				1.29858e+07
Q5VWW1	Q5VWW1;Q5VWW1-2;Q5VWW1-3				4.65438e+06
Q5ZPR3;Q5ZPR3-3;Q5ZPR3-4	Q5ZPR3;Q5ZPR3-3;Q5ZPR3-4				458415
Q63HQ2;Q63HQ2-2	Q63HQ2;Q63HQ2-2				394425
Q641Q3;Q641Q3-2	Q641Q3;Q641Q3-2				1.0207e+07
Q658N2	Q658N2				1.62672e+07
Q68BL7;Q68BL7-2;Q68BL7-3	Q68BL7;Q68BL7-2;Q68BL7-3				1.47358e+07
Q68D85	Q68D85				2.49828e+06
Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7	Q6E0U4;Q6E0U4-16;Q6E0U4-2;Q6E0U4-3;Q6E0U4-4;Q6E0U4-5;Q6E0U4-6;Q6E0U4-7				1.76773e+06
Q6EMK4	Q6EMK4				3.11541e+07
Q6FHJ7	Q6FHJ7				4.81007e+07
Q6GTX8;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4;Q6ISS4-2	Q6GTX8;Q6ISS4;Q6GTX8-2;Q6GTX8-3;Q6GTX8-4;Q6ISS4-2				2.32014e+07
Q6IEE7	Q6IEE7				3.66002e+06
Q6IS24	Q6IS24				1.70484e+06
Q6JBY9;Q6JBY9-2	Q6JBY9;Q6JBY9-2				162583
Q6MZW2	Q6MZW2;Q6MZW2-2;Q6MZW2-3				2.79379e+07
Q6NUI6;Q6NUI6-2	Q6NUI6;Q6NUI6-2				299856
Q6NUJ2	Q6NUJ2				6.45977e+06
Q6NW40	Q6NW40				1.32168e+07
Q6P179;Q6P179-3	Q6P179;Q6P179-2;Q6P179-3;Q6P179-4				944436
Q6P4E1;Q6P4E1-2;Q6P4E1-5	Q6P4E1;Q6P4E1-2;Q6P4E1-5				1.95753e+07
Q6P9A2	Q6P9A2				3.67043e+06
Q6PCB0	Q6PCB0				1.65394e+07
Q6PUV4	Q6PUV4				1.80445e+06
Q6RVD6	Q6RVD6				3.45882e+06
Q6UVK1	Q6UVK1				9.12102e+06
Q6UVY6;Q6UVY6-2	Q6UVY6;Q6UVY6-2				1.46307e+06
Q6UW01	Q6UW01				3.23759e+07
Q6UWH4;Q6UWH4-2	Q6UWH4;Q6UWH4-2;Q6UWH4-3				6.42619e+06
Q6UWP8	Q6UWP8;Q6UWP8-2				1.03552e+06
Q6UWR7	Q6UWR7				3.15662e+06
Q6UWY5	Q6UWY5				4.22949e+06
Q6UX15;Q6UX15-2	Q6UX15;Q6UX15-2				5.64001e+06
Q6UX71	Q6UX71;Q6UX71-2				6.33852e+07
Q6UX72	Q6UX72				3.17597e+06
Q6UX73;Q6UX73-2	Q6UX73;Q6UX73-2				9.99405e+07
Q6UXB8	Q6UXB8;Q6UXB8-2				3.86768e+07
Q6UXD5-3;Q6UXD5-5	Q6UXD5;Q6UXD5-2;Q6UXD5-3;Q6UXD5-4;Q6UXD5-5;Q6UXD5-6				6.42631e+07
Q6UXF1;Q6UXF1-2	Q6UXF1;Q6UXF1-2				2.22387e+06
Q6UXH9;Q6UXH9-2	Q6UXH9;Q6UXH9-2;Q6UXH9-3				2.00635e+06
Q6UXI7;Q6UXI7-2;Q6UXI7-4;Q6UXI7-5	Q6UXI7;Q6UXI7-2;Q6UXI7-3;Q6UXI7-4;Q6UXI7-5				1.06264e+07
Q6UXI9;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6	Q6UXI9;Q6UXI9-2;Q6UXI9-3;Q6UXI9-4;Q6UXI9-5;Q6UXI9-6				1.38995e+06
Q6UXK2	Q6UXK2				2.89951e+06
Q6UXK5	Q6UXK5				5.37614e+06
Q6UXZ4;Q6UXZ4-2	Q6UXZ4;Q6UXZ4-2				6.47459e+06
Q6YHK3	Q6YHK3;Q6YHK3-2;Q6YHK3-4				6.61564e+06
Q6ZMI3	Q6ZMI3;Q6ZMI3-2				1.3099e+07
Q6ZMP0	Q6ZMP0;Q6ZMP0-2				2.30403e+06
Q6ZN30;Q6ZN30-2	Q6ZN30;Q6ZN30-2				9.37095e+06
Q6ZN44;Q6ZN44-2	Q6ZN44;Q6ZN44-2				1.10811e+06
Q6ZRI8;Q6ZRI8-2;Q6ZRI8-3;Q6ZRI8-4;Q6ZRI8-5	Q6ZRI8;Q6ZRI8-2;Q6ZRI8-3;Q6ZRI8-4;Q6ZRI8-5				947733
Q6ZRP7	Q6ZRP7				5.25343e+06
Q6ZS72	Q6ZS72				2.1149e+06
Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3	Q6ZSJ9;Q6ZSJ9-2;Q6ZSJ9-3				3.19232e+07
Q6ZVL6	Q6ZVL6;Q6ZVL6-2				1.90991e+07
Q76KP1	Q76KP1				770671
Q76LX8;Q76LX8-2;Q76LX8-3;Q76LX8-4	Q76LX8;Q76LX8-2;Q76LX8-3;Q76LX8-4				211480
Q7KYR7;Q7KYR7-1;Q7KYR7-4;Q7KYR7-6;Q8WVV5;Q8WVV5-2;Q8WVV5-3	Q7KYR7;Q8WVV5;Q7KYR7-4;Q7KYR7-1;Q7KYR7-5;Q7KYR7-6;Q8WVV5-2;Q8WVV5-3				2.1959e+06
Q7L014	Q7L014				1.09038e+08
Q7L0X0	Q7L0X0				921338
Q7L266;Q7L266-2	Q7L266;Q7L266-2				446469
Q7LFX5	Q7LFX5;Q7LFX5-2				8.19483e+06
Q7LGC8	Q7LGC8				3.56699e+06
Q7Z304	Q7Z304				1.74549e+06
Q7Z3B1	Q7Z3B1;Q7Z3B1-2				1.27501e+08
Q7Z3D4	Q7Z3D4				1.31489e+06
Q7Z408;Q7Z408-4	Q7Z408;Q7Z408-4				1.74727e+06
Q7Z553;Q7Z553-3	Q7Z553;Q7Z553-2;Q7Z553-3				5.25078e+06
Q7Z5A7;Q7Z5A7-2	Q7Z5A7;Q7Z5A7-2				4.0252e+07
Q7Z5L0	Q7Z5L0				2.75559e+06
Q7Z5L3	Q7Z5L3				155570
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3	Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3;Q7Z5L7-4				6.06522e+06
Q7Z5N4;Q7Z5N4-3	Q7Z5N4;Q7Z5N4-3				13390.2
Q7Z6G3	Q7Z6G3				114475
Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3	Q7Z6L0;Q7Z6L0-2;Q7Z6L0-3				1.40308e+06
Q7Z7G0;Q7Z7G0-3;Q7Z7G0-4	Q7Z7G0;Q7Z7G0-2;Q7Z7G0-3;Q7Z7G0-4				3.76576e+06
Q7Z7H5;Q7Z7H5-3	Q7Z7H5;Q7Z7H5-2;Q7Z7H5-3				4.17833e+06
Q7Z7M0	Q7Z7M0;Q7Z7M0-2				8.74571e+07
Q7Z7M8	Q7Z7M8				439338
Q7Z7M9	Q7Z7M9				5.61746e+06
Q86SF2	Q86SF2				1.38901e+07
Q86SQ4;Q86SQ4-2;Q86SQ4-3;Q86SQ4-4	Q86SQ4;Q86SQ4-2;Q86SQ4-3;Q86SQ4-4				778350
Q86SR1	Q86SR1;Q86SR1-2;Q86SR1-4				1.55473e+07
Q86SU0;Q86SU0-2;Q86SU0-5;Q86SU0-6	Q86SU0;Q86SU0-2;Q86SU0-5;Q86SU0-6				8.53942e+06
Q86TH1	Q86TH1				1.11058e+06
Q86TY3;Q86TY3-2	Q86TY3;Q86TY3-2				4.31563e+07
Q86UD1	Q86UD1				1.26723e+07
Q86UN2	Q86UN2				6.95699e+06
Q86UN3	Q86UN3				2.83609e+07
Q86UP0;Q86UP0-2	Q86UP0;Q86UP0-2				4.18055e+06
Q86UW8	Q86UW8				3.02681e+06
Q86UX2	Q86UX2;Q86UX2-2;Q86UX2-3				4.20604e+07
Q86V85	Q86V85				1.34442e+06
Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4	Q86VB7;Q86VB7-2;Q86VB7-3;Q86VB7-4				1.87143e+07
Q86VP6;Q86VP6-2	Q86VP6;Q86VP6-2				818208
Q86VV8;Q86VV8-3	Q86VV8;Q86VV8-2;Q86VV8-4;Q86VV8-3				1.39629e+07
Q86VZ4	Q86VZ4				1.08644e+07
Q86WG3;Q86WG3-3	Q86WG3;Q86WG3-3				1.13968e+06
Q86X10;Q86X10-2;Q86X10-3;Q86X10-4	Q86X10;Q86X10-2;Q86X10-3;Q86X10-4				6.36317e+07
Q86X29;Q86X29-4;Q86X29-5;Q86X29-6	Q86X29;Q86X29-2;Q86X29-3;Q86X29-4;Q86X29-5;Q86X29-6				6.54242e+06
Q86XR7-2;Q9Y3B3;Q9Y3B3-2	Q9Y3B3;Q86XR7-2;Q9Y3B3-2				2.44096e+06
Q86XX4;Q86XX4-2;Q86XX4-5	Q86XX4;Q86XX4-2;Q86XX4-5				134734
Q86Y38	Q86Y38				4.25405e+06
Q86Y82	Q86Y82				3.13759e+06
Q86YD3;Q86YD3-2;Q86YD3-4;Q86YD3-5	Q86YD3;Q86YD3-2;Q86YD3-3;Q86YD3-4;Q86YD3-5				9.15866e+06
Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4	Q86YT9;Q86YT9-2;Q86YT9-3;Q86YT9-4				869550
Q86YZ3	Q86YZ3				342263
Q8IUC8	Q8IUC8;Q8IUC8-3;Q8IUC8-2				5.8192e+06
Q8IUK5;Q8IUK5-2;Q8IUK5-3	Q8IUK5;Q8IUK5-2;Q8IUK5-3;Q8IUK5-4				2.10697e+07
Q8IUK8	Q8IUK8				3.98534e+07
Q8IUX7	Q8IUX7;Q8IUX7-2				2.08404e+07
Q8IV08	Q8IV08				1.97566e+07
Q8IW45;Q8IW45-2;Q8IW45-4	Q8IW45;Q8IW45-2;Q8IW45-4				418468
Q8IW52	Q8IW52				1.43823e+07
Q8IWT1	Q8IWT1				6.1177e+06
Q8IWU2	Q8IWU2				2.06695e+07
Q8IWU5;Q8IWU5-2	Q8IWU5;Q8IWU5-2				8.56198e+07
Q8IWU6	Q8IWU6				273853
Q8IWV2	Q8IWV2				9.11043e+06
Q8IWV2-3	Q8IWV2-3				1.15561e+06
Q8IWY4	Q8IWY4				2.14121e+06
Q8IXL6	Q8IXL6				1.65654e+07
Q8IYD8;Q8IYD8-2;Q8IYD8-3	Q8IYD8;Q8IYD8-2;Q8IYD8-3				1.61089e+07
Q8IYE1	Q8IYE1				1.16993e+08
Q8IYJ0;Q8IYJ0-2	Q8IYJ0;Q8IYJ0-2				5.75172e+07
Q8IYS5-2;Q8IYS5-3;Q8IYS5-6	Q8IYS5;Q8IYS5-2;Q8IYS5-3;Q8IYS5-4;Q8IYS5-5;Q8IYS5-6;Q8IYS5-7				5.86102e+07
Q8IZA0;Q8IZA0-2	Q8IZA0;Q8IZA0-2				3.73611e+06
Q8IZF2;Q8IZF2-2;Q8IZF2-3	Q8IZF2;Q8IZF2-2;Q8IZF2-3				306424
Q8IZJ1;Q8IZJ1-2	Q8IZJ1;Q8IZJ1-2				3.86189e+06
Q8IZJ3;Q8IZJ3-2	Q8IZJ3;Q8IZJ3-2				1.53322e+06
Q8IZP7	Q8IZP7				2.0238e+07
Q8IZS8	Q8IZS8;Q8IZS8-2;Q8IZS8-3				5.57366e+06
Q8IZU9;Q8IZU9-2	Q8IZU9;Q8IZU9-2				624011
Q8N111	Q8N111				3.25499e+06
Q8N114;Q8N114-2	Q8N114;Q8N114-2				3.68668e+07
Q8N126;Q8N126-2	Q8N126;Q8N126-2;Q8N126-3				7.82018e+07
Q8N129	Q8N129				455690
Q8N149;Q8N149-2;Q8N149-3;Q8N149-4	Q8N149;Q8N149-2;Q8N149-3;Q8N149-4				4.52955e+07
Q8N2Q7;Q8N2Q7-2	Q8N2Q7;Q8N2Q7-2				2.22301e+06
Q8N2S1;Q8N2S1-2;Q8N2S1-3	Q8N2S1;Q8N2S1-2;Q8N2S1-3				2.91295e+07
Q8N3G9;Q8N3G9-2;Q8N3G9-3	Q8N3G9;Q8N3G9-2;Q8N3G9-3				914335
Q8N3H0	Q8N3H0				104285
Q8N3J2	Q8N3J2				5.29572e+07
