Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D9_82885545_repeat.mzML
P04070;P04070-2	P04070;P04070-2				1.03721e+07
P04075	P04075;P09972;P04075-2				5.19707e+07
P04080	P04080				1.34241e+07
P04085;P04085-2	P04085;P04085-2				1.35087e+07
P04114	P04114				6.33553e+07
P04156	P04156				4.20282e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.09783e+07
P04180	P04180				3.66814e+07
P04196	P04196				1.62038e+08
P04216	P04216				1.09677e+09
P04217	P04217;P04217-2				2.70967e+08
P04217-2	P04217-2				2.25182e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				5.93019e+06
P04264	P04259;P04264				3.56897e+07
P04271	P04271				642799
P04275	P04275				3.07478e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				7.41782e+06
P04350;P07437;P68371	P04350;P07437;P68371				1.24032e+06
P04406	P04406;P04406-2				3.11463e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				194767
P04439;P04439-2	P01893;P04439;P04439-2				1.18722e+06
P04632	P04632				1.1434e+06
P04792	P04792				1.91658e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				602281
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				992292
P05026;P05026-2	P05026;P05026-2				1.28825e+06
P05060	P05060				7.68305e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.13258e+09
P05090	P05090				2.27688e+09
P05107	P05107				667175
P05109	P05109				504127
P05121	P05121				1.64588e+06
P05154	P05154				1.15732e+07
