Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A7_CSF_531-12_column_clog_repeat.mzML
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				836638
P09972	P04075;P09972;P04075-2				2.74231e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.46418e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				1.0745e+09
P0C6S8	P0C6S8				1.0768e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.02255e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				5.13297e+06
P0DMQ5	P0DMQ5				2.27376e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				3.37732e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.2488e+09
P0DOX3	P0DOX3				1.08755e+07
P0DOX5	P0DOX5				2.32895e+09
P0DOX7	P01834;P0DOX7				2.78677e+08
P0DOX8	B9A064;P0DOX8				1.77353e+08
P0DOY3	P0DOY2;P0DOY3				7.33934e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.32811e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.50173e+06
P0DP58	P0DP58				7.46803e+07
P0DTE1	P0DTE1				3.41475e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				458648
P10124	P10124				4.26582e+06
P10153	P10153				9.61518e+06
P10253	P10253				1.70022e+07
P10321;P10321-2	P10321;P10321-2				2.55831e+06
P10451-3	P10451-3				3.42849e+07
P10451-5	P10451;P10451-4;P10451-5				1.63017e+08
P10451;P10451-4	P10451;P10451-4				2.13729e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				5.30564e+06
P10599	P10599;P10599-2				1.35258e+07
P10619;P10619-2	P10619;P10619-2				1.46169e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				898867
P10643	P10643				4.51912e+07
P10644	P10644;P10644-2				610471
P10645	P10645				2.68359e+08
P10721;P10721-2	P10721;P10721-2				4.55881e+06
P10745	P10745				397717
P10768	P10768				1.54635e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.32916e+09
P10915	P10915				647333
P11021	P11021				7.09076e+06
P11047	P11047				1.59411e+07
P11117	P11117				2.03907e+06
P11137;P11137-3	P11137;P11137-3				64270.6
P11142	P11142				1.72945e+06
