Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A6_CSF_1081-12.mzML
P01903	P01903;P01906				696962
P01911	P01911				3.18487e+06
P02042	P02042				6.23832e+06
P02144	P02144				636279
P02452	P02452				2.5562e+07
P02461	P02461;P02461-2				5.86634e+06
P02462	P02462				196850
P02511	P02511				1.73192e+06
P02533	P02533				1.86025e+07
P02538	O95678;P02538;P48668				5.42019e+06
P02647	P02647				1.55445e+09
P02649	P02649				2.80799e+09
P02652	P02652				2.30388e+08
P02654	P02654				6.98912e+07
P02655	P02655				1.33859e+07
P02656	P02656				5.41366e+07
P02671	P02671;P02671-2				6.76152e+07
P02675	P02675				6.23005e+07
P02679;P02679-2	P02679;P02679-2				3.31754e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.08848e+06
P02741	P02741;P02741-2				1.4432e+06
P02743	P02743				2.86381e+06
P02745	P02745				4.93572e+07
P02746	P02746				6.53697e+07
P02747	P02747				1.12068e+08
P02748	P02748				2.41114e+07
P02749	P02749				4.62582e+07
P02750	P02750				9.81216e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.43481e+08
P02753	P02753				3.91126e+07
P02760	P02760				3.36202e+07
P02763	P02763				6.92074e+08
P02765	P02765				1.97548e+08
P02766	P02766				6.36569e+09
P02768	P02768				9.43739e+09
P02774;P02774-3	P02774;P02774-2;P02774-3				3.54131e+08
P02786	P02786				1.3576e+06
P02787	P02787				4.41915e+09
P02788;P02788-2	P02788;P02788-2				3.74297e+06
P02790	P02790				2.25232e+09
P02792	P02792				1.88271e+06
P02794	P02794				2.10428e+06
P02810	P02810				500237
P03950	P03950				2.27492e+06
P03951	P03951;P03951-2				7.71247e+06
P03952	P03952				5.7056e+06
P04003	P04003				859867
P04004	P04004				2.11039e+08
P04040	P04040				1.6836e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				2.74646e+06
P04066	P04066				8.62156e+06
P04070;P04070-2	P04070;P04070-2				3.50358e+06
P04075	P04075;P09972;P04075-2				3.20119e+07
P04080	P04080				2.39521e+06
P04083	P04083				12584.4
P04085;P04085-2	P04085;P04085-2				6.67485e+06
P04114	P04114				3.44707e+07
P04156	P04156				2.51441e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				6.57363e+06
P04180	P04180				2.10435e+07
P04196	P04196				5.16539e+07
P04211	P04211;A0A075B6I9				2.91374e+07
P04216	P04216				2.08352e+08
P04217	P04217;P04217-2				1.84667e+08
P04217-2	P04217-2				4.10205e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				2.0818e+06
P04259	P04259;P48668				2.10375e+06
P04264	P04259;P04264				5.44481e+07
P04271	P04271				979553
P04275	P04275				2.30122e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				3.9961e+06
P04406	P04406;P04406-2				2.00176e+07
P04439-2	P04439-2				3.09078e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				98761.7
P04792	P04792				1.36428e+06
