Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D8_129182061.mzML
Q7Z3B1	Q7Z3B1;Q7Z3B1-2				7.99958e+07
Q7Z3D4	Q7Z3D4				1.34836e+06
Q7Z408;Q7Z408-4	Q7Z408;Q7Z408-4				1.24137e+06
Q7Z553;Q7Z553-2;Q7Z553-3	Q7Z553;Q7Z553-2;Q7Z553-3				3.53552e+06
Q7Z5A7;Q7Z5A7-2	Q7Z5A7;Q7Z5A7-2;Q7Z5A7-3				1.84772e+07
Q7Z5L0	Q7Z5L0				830209
Q7Z5L3	Q7Z5L3				3.05831e+06
Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3	Q7Z5L7;Q7Z5L7-2;Q7Z5L7-3;Q7Z5L7-4				2.62532e+06
Q7Z5N4;Q7Z5N4-3	Q7Z5N4;Q7Z5N4-3				297279
Q7Z7G0;Q7Z7G0-3;Q7Z7G0-4	Q7Z7G0;Q7Z7G0-2;Q7Z7G0-3;Q7Z7G0-4				5.5914e+06
Q7Z7H5;Q7Z7H5-3	Q7Z7H5;Q7Z7H5-2;Q7Z7H5-3				6.31586e+06
Q7Z7M0	Q7Z7M0;Q7Z7M0-2				6.52977e+07
Q7Z7M8	Q7Z7M8				597359
Q7Z7M9	Q7Z7M9				1.40859e+06
Q86SF2	Q86SF2				9.02185e+06
Q86SR1	Q86SR1;Q86SR1-2;Q86SR1-4				9.18692e+06
Q86TE4;Q86TE4-4	Q86TE4;Q86TE4-4				140684
Q86TH1	Q86TH1				5.30492e+06
Q86TY3;Q86TY3-2	Q86TY3;Q86TY3-2				4.00704e+07
Q86UD1	Q86UD1				9.66945e+06
Q86UN2	Q86UN2				7.90639e+06
Q86UN3	Q86UN3;Q86UN3-2				1.82281e+07
Q86UW8	Q86UW8				250958
Q86UX2	Q86UX2;Q86UX2-2;Q86UX2-3				3.82985e+07
Q86V85	Q86V85				1.10729e+06
