Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML
O75347	O75347;O75347-2				1.97928e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.26387e+06
O75363-2	O75363-2				260780
O75368	O75368				3.1789e+06
O75493	O75493				8.9355e+06
O75503	O75503				1.97771e+06
O75509	O75509				2.02611e+07
O75594	O75594				296155
O75629	O75629				1.46139e+06
O75636;O75636-2	O75636;O75636-2				1.204e+06
O75711	O75711				1.12207e+08
O75752	O75752				3.17302e+06
O75781;O75781-2	O75781;O75781-2				1.91732e+06
O75787;O75787-2	O75787;O75787-2				1.47499e+07
O75828	O75828				1.80251e+06
O75874	O75874				567664
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				9.98538e+06
O75884;O75884-2	O75884;O75884-2				3.83424e+06
O75973	O75973				796038
O75976	O75976				1.31097e+06
O76061	O76061				5.35371e+06
O76070	O76070				2.10647e+06
O94760	O94760				7.72313e+06
O94766	O94766;Q9NPZ5				6.67109e+06
O94769	O94769;O94769-2				1.0309e+07
O94772;O94772-2	O94772;O94772-2				7.71852e+07
O94779;O94779-2	O94779;O94779-2;O94779-4				315890
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				2.29724e+07
O94898	O94898				1.14259e+06
O94910;O94910-2	O94910;O94910-2				4.87022e+06
O94919	O94919				3.85022e+07
O94933	O94933				750708
O94973;O94973-2	O94973;O94973-2				305956
O94985	O94985				2.11163e+06
O94985-2	O94985;O94985-2				1.8197e+08
O94991	O94991;O94991-2				2.60579e+06
O95084;O95084-2	O95084;O95084-2				2.13921e+06
O95157	O95157				717386
O95158	O95158				1.45622e+07
O95159	O95159				1.00139e+06
O95185;O95185-2	O95185;O95185-2				2.67495e+06
O95196;O95196-2	O95196;O95196-2				1.01551e+07
O95206;O95206-2	O95206;O95206-2				3.27584e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				771760
O95336	O95336				1.75952e+06
O95390	O95390				2.2274e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				5.36085e+06
O95445	O95445;O95445-2				1.50842e+07
O95445-2	O95445-2				220105
O95450;O95450-2	O95450;O95450-2				1.16817e+06
O95467	O95467				1.88746e+06
O95477	O95477				2.23777e+06
O95479;O95479-2	O95479;O95479-2				73843.9
