Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F7_81784602_repeat.mzML
P05546	P05546				8.87365e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.40548e+06
P05937	P05937;P05937-2				6.50808e+06
P05997	P05997				1.51964e+06
P06276	P06276				4.79524e+06
P06280	P06280				1.26928e+06
P06307	P06307				1.01431e+07
P06310	P06310				1.21948e+08
P06312	P06312				2.72814e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.20983e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.18412e+08
P06396-2	P06396-2				4.40124e+06
P06681	P06681;P06681-2;P06681-3				2.92994e+07
P06702	P06702				1.25216e+06
P06703	P06703				3.86873e+06
P06727	P06727				1.88094e+08
P06733	P06733;P06733-2				1.21518e+07
P06744;P06744-2	P06744;P06744-2				5.06234e+06
P06865	P06865				7.88521e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.64884e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.37109e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.36595e+07
P07196	P07196				358252
P07225	P07225				4.42333e+07
P07237	P07237				2.16471e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				235277
P07311	P07311				882198
P07333	P07333;P07333-2				5.89804e+07
P07339	P07339				1.08034e+08
P07355;P07355-2	A6NMY6;P07355;P07355-2				696493
P07357	P07357				1.58001e+07
P07358	P07358				1.24882e+07
P07360	P07360				9.32819e+06
P07437;P68371	P04350;P07437;P68371				795122
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				9.01024e+06
P07492	P07492;P07492-2;P07492-3				1.65116e+06
P07492-2	P07492-2				106358
P07585	P07585;P07585-4				2.68074e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.74505e+07
P07686	P07686				7.34524e+06
P07711	P07711;P07711-3				1.60955e+07
P07737	P07737				3.61856e+06
P07858	P07858				4.81478e+07
P07900;P07900-2	P07900;P07900-2				2.31374e+06
P07942	P07942				6.42026e+06
P07996	P07996;P07996-2				3.03058e+06
P07998	P07998				2.92967e+07
P08123	P08123				2.81755e+07
P08133;P08133-2	P08133;P08133-2				246755
