Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F11_82542649.mzML
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				1.5958e+07
O95445	O95445;O95445-2				7.45753e+07
O95450;O95450-2	O95450;O95450-2				3.12936e+06
O95467	O95467				1.49903e+07
O95477	O95477				1.32745e+07
O95479;O95479-2	O95479;O95479-2				293845
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				2.41672e+06
O95497	O95497				4.97218e+06
O95502	O95502				3.29987e+08
O95633;O95633-2	O95633;O95633-2				4.89819e+06
O95747	O95747				290696
O95803;O95803-3;Q9H3R1	O95803;Q9H3R1;O95803-3;Q9H3R1-2				3.01665e+06
O95841	O95841				1.56808e+06
O95865	O95865				3.26661e+06
O95881	O95881				627582
O95897	O95897				2.68423e+06
O95967	O95967				3.53655e+07
O95970	O95970;O95970-2				2.45956e+06
O95980	O95980				1.11477e+07
O95998	O95998;O95998-4				2.48962e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				4.4483e+07
P00352	P00352				1.9893e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.70089e+06
P00441	P00441				1.14277e+09
P00450	P00450				4.34689e+08
P00488	P00488				2.56483e+06
P00492	P00492				4.71297e+06
P00505	P00505;P00505-2				2.44429e+07
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				3.05036e+06
P00558	P00558;P00558-2				2.0856e+07
P00568	P00568				1.6036e+06
P00734	P00734				1.12463e+08
P00736	P00736				1.5677e+08
P00738	P00738;P00738-2				1.1833e+09
P00739	P00739;P00739-2				6.66496e+08
P00740;P00740-2	P00740;P00740-2				7.32843e+06
P00742	P00742				4.47211e+07
P00746	P00746				3.72302e+07
P00747	P00747				1.72276e+08
P00748	P00748				5.43265e+07
P00751	P00751;P00751-2				1.86007e+08
P00813	P00813				302669
P00915	P00915				351428
P00918	P00918				2.24496e+06
P01008	P01008				4.63684e+08
P01009	P01009;P01009-2;P01009-3				4.00722e+09
P01011	P01011				2.72906e+09
P01019	P01019				1.24261e+09
P01023	P01023;P20742;P20742-2				8.0189e+08
P01024	P01024				2.58135e+09
P01031	P01031				8.17671e+07
P01033	P01033				1.21066e+08
P01034	P01034				2.89118e+10
P01036;P01037	P01036;P01037				5.93847e+06
P01040	P01040				2.6784e+06
P01042	P01042;P01042-2;P01042-3				4.27825e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.50018e+08
P01127;P01127-2	P01127;P01127-2				8.33869e+07
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6				1.52721e+06
P01178	P01178				2.70639e+06
P01210	P01210				1.80489e+08
P01213	P01213				1.5126e+07
P01236	P01236				717069
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				4.05632e+06
P01282;P01282-2	P01282;P01282-2				3.53026e+06
P01303	P01303				1.92837e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				6.1687e+07
P01591	P01591				2.19934e+07
P01593;P01594	P01593;P01594				4.08988e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				4.67599e+07
P01599	P01599;A0A0C4DH72				7.55008e+06
P01601	P01601				1.75118e+06
P01602	P01602				3.42716e+06
P01619	P01619				1.48612e+09
P01700	P01700				1.14486e+08
P01701	P01701				3.62392e+07
P01703	P01703				7.20159e+06
P01704	P01704				1.14133e+07
P01705	P01705				4.43084e+06
P01706	P01706				5.06182e+06
P01709	P01706;P01709;P0DOX8				2.36878e+07
P01714	P01714				3.22475e+07
P01715	P01715				6.69139e+07
P01718	P01717;P01718				1.11019e+08
P01721	P01721				2.82903e+06
P01742	P01742				3.41877e+07
P01743	P01743				647731
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				7.1242e+07
P01780	P01780				6.52342e+07
P01814	P01814				5.77768e+06
P01817	P01817				9.45263e+06
P01833	P01833				1.44198e+06
P01834	P01834				8.63743e+07
P01859;P01859-1	P01859;P01859-1				2.63262e+09
P01860;P01860-1	P01860;P01860-1				1.73128e+08
P01861;P01861-1	P01861;P01861-1				6.89496e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.1554e+08
P01876;P01876-1	P01876;P01876-1				1.2245e+09
P01889	P01889;P04439;P04439-2				1.07503e+07
P01903	P01903;P01906				775626
P02144	P02144				2.75661e+06
P02452	P02452				5.65004e+07
P02461	P02461;P02461-2				1.55017e+07
P02462	P02462				213259
P02511	P02511				3.9315e+06
P02647	P02647				9.39705e+09
P02649	P02649				5.91173e+09
P02652	P02652				1.62445e+09
P02654	P02654				6.96048e+07
P02655	P02655				1.66461e+07
P02656	P02656				8.96316e+07
P02671	P02671;P02671-2				6.23016e+08
P02675	P02675				1.62499e+08
P02679;P02679-2	P02679;P02679-2				3.08896e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				5.68913e+06
P02741	P02741				1.10595e+06
P02743	P02743				1.69124e+07
P02745	P02745				2.45463e+08
P02746	P02746				4.79063e+08
P02747	P02747				1.97674e+08
P02748	P02748				7.95389e+07
P02749	P02749				2.14444e+08
P02750	P02750				1.74362e+08
P02751-11	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.18658e+09
P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9	P02751;P02751-1;P02751-10;P02751-13;P02751-14;P02751-17;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.08091e+08
P02753	P02753				1.3527e+08
P02760	P02760				1.02526e+08
P02763	P02763				2.15532e+09
P02765	P02765				9.22735e+08
P02766	P02766				1.36571e+10
P02768	P02768				3.5643e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.37878e+09
P02786	P02786				3.74868e+06
P02787	P02787				8.98688e+09
P02790	P02790				3.39664e+09
P02792	P02792				8.18334e+06
P02794	P02794				1.28395e+07
P02810	P02810				1.23243e+06
P03950	P03950				4.39891e+06
P03951;P03951-2	P03951;P03951-2				2.29196e+07
P03952	P03952				2.95444e+07
P04003	P04003				1.23981e+07
P04004	P04004				9.43074e+08
P04040	P04040				1.55721e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				6.15814e+06
P04066	P04066				1.12651e+07
P04070;P04070-2	P04070;P04070-2				1.6359e+07
P04075	P04075;P09972;P04075-2				9.2818e+07
P04080	P04080				1.176e+07
P04083	P04083				29585.8
P04085;P04085-2	P04085;P04085-2				2.8988e+07
P04114	P04114				7.6158e+07
P04156	P04156				1.07231e+09
P04179	P04179;P04179-2;P04179-3;P04179-4				1.8818e+07
P04180	P04180				4.20648e+07
P04196	P04196				1.91231e+08
P04211	P04211;A0A075B6I9				6.71048e+07
P04216	P04216				1.45574e+09
P04217	P04217;P04217-2				4.96626e+08
P04217-2	P04217-2				2.65732e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				1.0281e+07
P04264	P04259;P04264				5.93337e+06
P04271	P04271				1.72049e+06
P04275	P04275				6.15324e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.34989e+07
P04350;P07437;P68371	P04350;P07437;P68371				1.35812e+06
P04406	P04406;P04406-2				8.18534e+07
P04424;P04424-2;P04424-3	P04424;P04424-2;P04424-3				681852
P04430	P04430				401947
P04439;P04439-2	P04439;P04439-2				2.43532e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				397538
P04632	P04632				1.26895e+06
P04792	P04792				3.50701e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.09863e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				2.45489e+06
P05026;P05026-2	P05026;P05026-2				2.22231e+06
P05060	P05060				1.31357e+09
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				2.24351e+09
P05090	P05090				3.86107e+09
P05107	P05107				719864
P05109	P05109				423244
P05121	P05121				1.8945e+06
P05154	P05154				4.16046e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.35479e+09
P05156	P05156				3.56554e+07
P05160	P05160				4.07379e+06
P05186;P05186-3	P05186;P05186-2;P05186-3				231901
P05362	P05362				4.10546e+06
P05408;P05408-2	P05408;P05408-2				8.20674e+08
P05413	P05413				7.47276e+06
P05452	P05452				3.12549e+08
P05543	P05543				8.70268e+07
P05546	P05546				1.80547e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				2.34917e+06
P05783	O76013;O76013-2;O76014;O76015;P02533;P05783;P08727;P08779;P13645;P13646;P19012;Q04695;Q14525;Q14532;Q15323;Q2M2I5;Q7Z3Y7;Q92764;P13646-2;P13646-3				1.04124e+07
P05937	P05937;P05937-2				1.10663e+07
P05997	P05997				4.01473e+06
P06276	P06276				1.01491e+07
P06280	P06280				1.2324e+06
P06307	P06307				4.08707e+07
P06310	P06310				2.59898e+08
P06312	P06312				6.39711e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				2.39311e+09
P06396-2	P06396-2				1.03459e+07
P06681	P06681;P06681-2;P06681-3				7.70202e+07
P06702	P06702				923333
P06703	P06703				7.69877e+06
P06727	P06727				7.26503e+08
P06733	P06733;P06733-2				1.99531e+07
P06744;P06744-2	P06744;P06744-2				1.09345e+07
P06756;P06756-2;P06756-3	P06756;P06756-2;P06756-3				120181
P06865	P06865				3.84201e+07
P07093	P07093;P07093-2;P07093-3				1.18757e+07
P07093-2;P07093-3	P07093-2;P07093-3				1.81616e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				4.32926e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				5.79956e+07
P07225	P07225				1.07577e+08
P07237	P07237				1.47404e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				656346
