Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F8_CSF_143.mzML
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.59262e+07
P01591	P01591				9.67e+06
P01593;P01594	P01593;P01594				2.18534e+07
P01599	P01599				1.31971e+06
P01601	P01601				1.95164e+06
P01602	P01602				9.12257e+06
P01619	P01619				3.19973e+08
P01700	P01700				7.26066e+07
P01701	P01701				2.22829e+07
P01703	P01703				1.23445e+06
P01705	P01704;P01705				3.23467e+06
P01706	P01706				2.3282e+06
P01709	P01706;P01709;P0DOX8				1.06218e+07
P01714	P01714				2.79263e+06
P01717	P01717				1.81443e+07
P01721	P01721				5.26635e+06
P01742	P01742				1.48931e+07
P01743	P01743				1.00811e+06
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.0945e+07
P01780	P01780				8.62554e+07
P01814	P01814				1.96449e+06
P01817	P01817				3.16845e+06
P01833	P01833				1.76225e+06
P01834	P01834;P0DOX7				2.89957e+08
P01859;P01859-1	P01859;P01859-1				8.17877e+08
P01860;P01860-1	P01860;P01860-1				5.3695e+07
P01861;P01861-1	P01861;P01861-1				6.22161e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				1.66553e+07
P01876;P01876-1	P01876;P01876-1				4.12051e+08
P01889	P01889;P10321				2.83408e+06
P01903	P01903;P01906				631675
P01911	P01911				1.18557e+06
P02042	P02042				1.20381e+06
P02144	P02144				485118
P02452	P02452				2.15713e+07
P02461	P02461;P02461-2				5.06171e+06
P02462	P02462				38685.2
P02533	P02533				5.48327e+06
P02538	O95678;P02538;P48668				4.6129e+06
P02647	P02647				1.65937e+09
P02649	P02649				3.59339e+09
P02652	P02652				5.25699e+08
P02654	P02654				3.46099e+07
P02655	P02655				2.67803e+06
P02656	P02656				1.8732e+07
P02671	P02671;P02671-2				9.56744e+07
P02675	P02675				1.09786e+08
P02679;P02679-2	P02679;P02679-2				5.14066e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				100136
P02741	P02741				137188
P02743	P02743				3.70596e+06
P02745	P02745				2.62551e+07
P02746	P02746				5.76967e+07
P02747	P02747				8.28767e+07
P02748	P02748				1.81163e+07
P02749	P02749				3.432e+07
P02750	P02750				6.18352e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				1.79835e+08
P02753	P02753				7.04861e+07
P02760	P02760				3.26598e+07
P02763	P02763				8.67296e+08
P02765	P02765				3.25522e+08
P02766	P02766				6.53549e+09
P02768	P02768				1.42056e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.46528e+08
P02786	P02786				929973
P02787	P02787				4.5029e+09
P02788;P02788-2	P02788;P02788-2				1.91849e+07
P02790	P02790				2.2101e+09
P02792	P02792				1.26327e+06
P02794	P02794				2.64654e+06
P02810	P02810				259376
P03950	P03950				1.80848e+06
P03951;P03951-2	P03951;P03951-2				1.6366e+06
P03952	P03952				7.29663e+06
P04003	P04003				1.70363e+06
P04004	P04004				1.76001e+08
P04040	P04040				454690
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				963244
P04066	P04066				1.09602e+07
P04070;P04070-2	P04070;P04070-2				3.6111e+06
P04075	P04075;P09972;P04075-2				1.45168e+07
P04080	P04080				1.77208e+06
P04083	P04083				12461.8
P04085;P04085-2	P04085;P04085-2				4.07118e+06
P04114	P04114				2.39269e+07
P04156	P04156				1.39147e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				4.17977e+06
P04180	P04180				1.56722e+07
P04196	P04196				7.64268e+07
P04211	P04211;A0A075B6I9				2.4398e+07
P04216	P04216				2.15007e+08
P04217	P04217;P04217-2				2.21891e+08
P04217-2	P04217-2				2.21697e+06
P04259	P04259;P48668				1.27787e+06
P04264	P04259;P04264				3.97038e+07
P04271	P04271				259435
P04275	P04275				1.20339e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				5.43967e+06
P04350;P07437;P68371	P04350;P07437;P68371				319578
P04406	P04406;P04406-2				6.5905e+06
P04430	P04430				2.38854e+06
P04439;P04439-2	P04439;P04439-2				701983
P04746-2	P04746;P04746-2				243386
P04792	P04792				359298
P04908;P0C0S8;P16104;P20671;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S8;P16104;P20671;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q99878;Q9BTM1;Q9BTM1-2				2.32218e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				293549
P05026;P05026-2	P05026;P05026-2				965342
P05060	P05060				4.23613e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				3.03001e+08
P05089;P05089-2;P05089-3	P05089;P05089-2;P05089-3				54677.1
P05090	P05090				1.80101e+09
P05107	P05107				78574.8
P05109	P05109				255034
P05121	P05121				355860
P05154	P05154				9.49872e+06
P05155;P05155-3	P05155;P05155-2;P05155-3				4.80755e+08
P05156	P05156				2.68033e+07
P05160	P05160				1.31896e+06
P05362	P05362				1.17224e+06
P05408;P05408-2	P05408;P05408-2				1.11139e+08
P05413	P05413				1.7297e+06
P05452	P05452				7.54594e+07
P05543	P05543				1.07878e+07
P05546	P05546				3.83461e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				845385
P05937	P05937;P05937-2				2.98342e+06
P05997	P05997				502611
P06276	P06276				2.12761e+06
P06280	P06280				326031
P06307	P06307				1.07237e+07
P06310	P06310				1.11987e+08
P06312	P06312				2.19592e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.01707e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				2.9597e+08
P06396-2	P06396-2				2.02104e+06
P06681	P06681;P06681-2;P06681-3				1.97454e+07
P06702	P06702				760080
P06703	P06703				2.53196e+06
P06727	P06727				1.13169e+08
P06733	P06733;P06733-2				3.91559e+06
P06744;P06744-2	P06744;P06744-2				2.26356e+06
P06865	P06865				7.12866e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				1.64569e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				6.83382e+06
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				1.32648e+07
P07225	P07225				2.52398e+07
P07237	P07237				879032
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				65711.8
P07311	P07311				873024
P07333	P07333;P07333-2				3.34602e+07
P07339	P07339				6.92088e+07
P07357	P07357				1.41793e+07
P07358	P07358				8.9833e+06
P07359	P07359				399777
P07360	P07360				1.16646e+07
P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				4.08939e+06
P07492	P07492				915328
P07492-2	P07492;P07492-2;P07492-3				76326.2
P07585	P07585;P07585-4				1.71659e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.22106e+08
P07686	P07686				4.89937e+06
P07711	P07711;P07711-3				1.11996e+07
P07737	P07737				2.17486e+06
P07858	P07858				1.93229e+07
P07900;P07900-2	P07900;P07900-2				701555
P07942	P07942				3.4957e+06
P07996	P07996;P07996-2				1.87055e+06
P07998	P07998				8.44502e+06
P08123	P08123				1.18412e+07
P08133;P08133-2	P08133;P08133-2				270054
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				9.17347e+06
P08185	P08185				7.84203e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				1.56326e+07
P08238	P08238;Q58FF7				532851
P08253	P08253;P08253-2;P08253-3				1.07204e+07
P08294	P08294				1.37247e+08
P08476	P08476				23653.7
P08493-2	P08493;P08493-2				3.87714e+07
P08571	P08571				5.59303e+07
P08572	P08572				1.34352e+06
