Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_H3_129190521_repeat.mzML
Q8N608;Q8N608-2;Q8N608-3;Q8N608-4	Q8N608;Q8N608-2;Q8N608-3;Q8N608-4				2.46755e+06
Q8N6C5;Q8N6C5-2;Q8N6C5-4	Q8N6C5;Q8N6C5-2;Q8N6C5-4				5.73204e+06
Q8N729	Q8N729				773392
Q8N8Z6;Q8N8Z6-2	Q8N8Z6;Q8N8Z6-2				991591
Q8N967	Q8N967				3.41016e+06
Q8N9I0	Q8N9I0				1.05867e+06
Q8NBI6	Q8NBI6				5.95341e+06
Q8NBJ4;Q8NBJ4-2	Q8NBJ4;Q8NBJ4-2				4.67817e+07
Q8NBJ7	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-3				1.34212e+06
Q8NBP7	Q8NBP7				4.01979e+06
Q8NBS9;Q8NBS9-2	Q8NBS9;Q8NBS9-2				2.9428e+06
Q8NC42	Q8NC42				1.69127e+06
Q8NC67;Q8NC67-3	Q8NC67;Q8NC67-3				491280
Q8NCC3	Q8NCC3;Q8NCC3-2				4.04967e+06
Q8NCH0	Q8NCH0				2.79465e+06
Q8NCL4	Q8NCL4				1.04312e+07
Q8NCW5;Q8NCW5-2	Q8NCW5;Q8NCW5-2				9.31566e+06
Q8NCW6	Q8NCW6;Q8NCW6-2				1.13509e+06
Q8NDA2;Q8NDA2-2;Q8NDA2-4	Q8NDA2;Q8NDA2-2;Q8NDA2-4				653787
Q8NEP3;Q8NEP3-2;Q8NEP3-3	Q8NEP3;Q8NEP3-2;Q8NEP3-3				5.0973e+08
Q8NES3;Q8NES3-3	Q8NES3;Q8NES3-2;Q8NES3-3;Q8NES3-4				1.83655e+07
Q8NFL0	Q8NFL0				317087
Q8NFP4;Q8NFP4-2	Q8NFP4;Q8NFP4-2				5.14381e+06
Q8NFT8	Q8NFT8				1.6556e+06
Q8NFY4;Q8NFY4-6	Q8NFY4;Q8NFY4-6				8.47026e+06
Q8NFZ4	Q8NFZ4				1.55243e+07
Q8NFZ8	Q8NFZ8				8.17145e+07
Q8NHG7	Q8NHG7				2.13207e+06
Q8NHJ6;Q8NHJ6-2;Q8NHJ6-3	Q8NHJ6;Q8NHJ6-2;Q8NHJ6-3				1.64649e+06
Q8NHL6;Q8NHL6-2;Q8NHL6-3;Q8NHL6-4;Q8NHL6-5	Q8NHL6;Q8NHL6-5;Q8NHL6-2;Q8NHL6-3;Q8NHL6-4				920482
Q8NHP8	Q8NHP8;Q8NHP8-2				1.69666e+07
Q8NHQ9	Q8NHQ9				3.54799e+08
Q8NHS9;Q8NHS9-2	Q8NHS9;Q8NHS9-2				4.44379e+06
Q8TAB3;Q8TAB3-2;Q8TAB3-3	Q8TAB3;Q8TAB3-2;Q8TAB3-3				3.73662e+06
Q8TAG5;Q8TAG5-2	Q8TAG5;Q8TAG5-2				5.44219e+07
Q8TB96	Q8TB96				286298
Q8TBP5	Q8TBP5				2.10188e+07
Q8TCZ2	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5;Q8TCZ2-6				1.04304e+08
Q8TDF5;Q8TDF5-1;Q8TDF5-2	Q8TDF5;Q8TDF5-1;Q8TDF5-2				1.42318e+06
Q8TDQ0;Q8TDQ0-2	Q8TDQ0;Q8TDQ0-2				2.26492e+06
Q8TE57;Q8TE57-2	Q8TE57;Q8TE57-2				826518
Q8TEA8	Q8TEA8				3.25214e+06
Q8TER0;Q8TER0-5	Q8TER0;Q8TER0-3;Q8TER0-4;Q8TER0-5				1.35968e+07
Q8TEU8	Q8TEU8				6.25526e+07
Q8WUA8	Q8WUA8				800204
Q8WUJ3	Q8WUJ3;Q8WUJ3-2				8.5256e+06
Q8WVN6	Q8WVN6				5.65756e+06
Q8WVQ1;Q8WVQ1-3	Q8WVQ1;Q8WVQ1-2;Q8WVQ1-3				1.39218e+07
Q8WWX9	Q8WWX9				6.83016e+06
Q8WX77	Q8WX77				2.85334e+06
Q8WXD2	Q8WXD2				3.57503e+08
Q8WXD2-2	Q8WXD2-2				1.15379e+07
Q8WXS5	Q8WXS5				168588
Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4	Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4				2.19956e+07
Q8WYK1	Q8WYK1				4.62901e+06
Q8WZ75;Q8WZ75-2;Q8WZ75-3	Q8WZ75;Q8WZ75-2;Q8WZ75-3				4.98614e+06
Q8WZA1	Q8WZA1;Q8WZA1-2				5.09043e+07
Q92484;Q92484-2	Q92484;Q92484-2				6.5175e+06
Q92485	Q92485;Q92485-2				1.53899e+07
Q92520	Q92520				6.64043e+08
Q92542;Q92542-2	Q92542;Q92542-2				3.73451e+06
Q92563	Q92563				4.98048e+07
Q92581;Q92581-1;Q92581-3	Q92581;Q92581-1;Q92581-3				138492
Q92598;Q92598-2;Q92598-4	Q92598;Q92598-2;Q92598-3;Q92598-4				1.53073e+07
Q92626	Q92626;Q92626-2				335040
Q92673	Q92673				2.99369e+07
Q92686	Q92686				825221
Q92692;Q92692-2	Q92692;Q92692-2				3.0871e+06
Q92729;Q92729-2;Q92729-3;Q92729-4	Q92729;Q92729-2;Q92729-3;Q92729-4				1.15952e+06
Q92743	Q92743				7.14844e+06
Q92752	Q92752;Q92752-2				9.47503e+06
Q92765	Q92765				1.43318e+07
Q92820	Q92820				2.70369e+07
Q92823	Q92823;Q92823-2;Q92823-3;Q92823-4;Q92823-5;Q92823-6				3.32051e+08
Q92824;Q92824-2	Q92824;Q92824-2				248260
Q92832;Q92832-2	Q92832;Q92832-2				2.6023e+06
Q92854	Q92854;Q92854-2				3.69851e+06
Q92859;Q92859-2;Q92859-3	Q92859;Q92859-2;Q92859-3;Q92859-4				4.31053e+07
Q92876	Q92876;Q92876-2				3.33735e+08
