Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E4_CSF_761.mzML
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.96785e+08
P10915	P10915				119365
P11021	P11021				2.16792e+06
P11047	P11047				7.25544e+06
P11117	P11117				409370
P11142	P11142;P54652;P11142-2				2.76507e+06
P11226	P11226				1.00752e+06
P11279	P11279;P11279-2				2.93569e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				300056
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.00585e+06
P11464-4	P11464-4				2.79335e+06
P11717	P11717				500520
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				65747.3
P12109	P12109				6.64005e+06
P12110	P12110;P12110-2;P12110-3				1.27461e+06
P12111	P12111;P12111-2;P12111-4				2.64784e+06
P12111-4	P12111-4				324786
P12259	P12259				5.80625e+06
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				812873
P12273	P12273				54474.1
P12277	P12277				246993
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				4.22581e+06
P12821;P12821-2	P12821;P12821-2				762261
P12830;P12830-2	P12830;P12830-2				910794
P12955	P12955;P12955-3				419886
P13284	P13284				771429
P13385;P51864	P13385;P51864				715477
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.04386e+07
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				667819
P13521	P13521				1.76286e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				3.46891e+07
P13591-3	P13591-1;P13591-3;P13591-4				6.86081e+06
P13598	P13598				990053
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				4.35044e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				189710
P13645	P13645				3.18197e+06
P13647	P13647				1.33324e+06
P13667	P13667				1.46752e+06
P13671	P13671				8.31763e+06
