Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D5_129186580_repeat.mzML
P10451;P10451-4	P10451;P10451-4				1.92401e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.43222e+07
P10599	P10599;P10599-2				2.84322e+07
P10619;P10619-2	P10619;P10619-2				1.15211e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.51914e+06
P10643	P10643				1.12168e+08
P10644;P10644-2	P10644;P10644-2				668304
P10645	P10645				6.9018e+08
P10721;P10721-2	P10721;P10721-2				1.12007e+07
P10745	P10745				1.41634e+06
P10768	P10768				3.85449e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				7.68782e+09
P10915	P10915				907332
P11021	P11021				1.67692e+07
P11047	P11047				5.46496e+06
P11117	P11117				3.13146e+06
P11142	P11142				1.76904e+07
P11215;P11215-2	P11215;P11215-2				314546
P11226	P11226				479313
P11279	P11279;P11279-2				1.52023e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				6.92283e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				4.03834e+07
P11464-4	P11464-4				7.76487e+06
