Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F5_129184099_repeat.mzML
P03951;P03951-2	P03951;P03951-2				5.81431e+06
P03952	P03952				2.38858e+07
P04003	P04003				5.77979e+06
P04004	P04004				4.5329e+08
P04040	P04040				941117
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				5.09316e+06
P04066	P04066				3.63075e+06
P04070;P04070-2	P04070;P04070-2				4.65265e+06
P04075	P04075;P09972;P04075-2				4.59949e+07
P04080	P04080				4.81719e+06
P04085;P04085-2	P04085;P04085-2				1.41541e+07
P04114	P04114				8.82265e+06
P04156	P04156				4.91512e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.31312e+07
P04180	P04180				1.28404e+07
P04196	P04196				8.17822e+07
P04216	P04216				1.02828e+09
P04217	P04217;P04217-2				1.66522e+08
P04217-2	P04217-2				706291
P04264	P04259;P04264				4.49635e+06
P04271	P04271				853503
P04275	P04275				5.7767e+06
P04278;P04278-5	P04278;P04278-5				2.16045e+06
P04350;P07437;P68371	P04350;P07437;P68371				360952
P04406	P04406;P04406-2				2.9722e+07
P04439;P04439-2	P04439;P04439-2				939282
P04792	P04792				774292
P04899;P04899-4;P08754;P09471;P09471-2;P63096	P04899;P08754;P09471;P63096;P04899-2;P04899-3;P04899-4;P04899-5;P04899-6;P09471-2;P63096-2				421436
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				865663
P05026;P05026-2	P05026;P05026-2				1.26533e+06
P05060	P05060				2.30355e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.03754e+09
P05090	P05090				3.64801e+09
P05121	P05121				241334
P05154	P05154				1.04397e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				4.71163e+08
P05156	P05156				1.7699e+07
P05160	P05160				2.84478e+06
P05362	P05362				1.92374e+06
P05408;P05408-2	P05408;P05408-2				3.28141e+08
P05413	P05413				8.76316e+06
P05452	P05452				6.72694e+07
P05543	P05543				3.17202e+07
P05546	P05546				1.01656e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.57231e+06
P05937	P05937;P05937-2				3.63467e+06
P05997	P05997				1.26989e+06
P06276	P06276				8.43706e+06
P06307	P06307				2.09612e+07
P06310	P06310				1.77248e+08
P06312	P06312				3.02049e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				5.40826e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.17948e+09
P06396-2	P06396-2				4.67427e+06
P06681	P06681;P06681-2;P06681-3				3.05586e+07
P06702	P06702				877698
P06703	P06703				2.68896e+06
P06727	P06727				3.8871e+08
P06732	P06732				1.49908e+06
P06733	P06733;P06733-2				3.68938e+06
P06744;P06744-2	P06744;P06744-2				4.06523e+06
P06865	P06865				9.37396e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.28147e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.13821e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.19889e+07
P07225	P07225				5.01564e+07
P07237	P07237				1.98049e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				311951
P07311	P07311				1.24199e+06
P07333	P07333;P07333-2				6.02444e+07
P07339	P07339				8.35441e+07
P07357	P07357				1.24309e+07
P07358	P07358				1.2796e+07
P07359	P07359				540362
P07360	P07360				1.09414e+07
P07451	P07451				3.07964e+06
P07477	P07477;Q9BYE2;Q9BYE2-2;Q9BYE2-3;Q9BYE2-6				1.36726e+07
P07492	P07492;P07492-2;P07492-3				1.34828e+06
P07585	P07585				2.17033e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.76899e+08
P07686	P07686				7.99986e+06
P07711	P07711;P07711-3				1.46395e+07
P07737	P07737				1.71922e+06
P07858	P07858				3.93444e+07
P07900;P07900-2	P07900;P07900-2				1.20016e+06
P07942	P07942				3.21174e+06
P07996	P07996;P07996-2				1.80653e+06
P07998	P07998				2.12787e+07
P08123	P08123				1.88857e+07
P08133;P08133-2	P08133;P08133-2				77819.8
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.46531e+07
P08185	P08185				7.54211e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.33876e+06
P08238	P08238;Q58FF7				564530
P08253	P08253;P08253-2;P08253-3				2.86603e+07
P08254;P09238	P08254;P09238				181294
P08294	P08294				2.02295e+08
P08493-2	P08493;P08493-2				4.34275e+07
P08519	P08519				1.76353e+06
P08571	P08571				1.38293e+08
P08572	P08572				2.41598e+06
P08581;P08581-2	P08581;P08581-2				4.83127e+06
P08582	P08582;P08582-2				3.18647e+06
P08603	P08603				1.84108e+08
P08637	P08637				4.11848e+06
P08670	P08670;P17661				1.53959e+06
P08697	P08697;P08697-2				1.84439e+08
P08758	P08758				1.01522e+06
P08833	P08833				280738
P09104	P09104;P09104-2				6.74986e+06
P09172	P09172				714338
P09211	P09211				4.86511e+06
P09382	P09382				8.56704e+06
P09417;P09417-2	P09417;P09417-2				4.35388e+06
P09455;P09455-2;P09455-3	P09455;P09455-2;P09455-3				220220
P09486	P09486				6.43787e+07
P09493;P09493-10;P09493-2;P09493-3;P09493-4;P09493-5;P09493-6;P09493-7;P09493-8;P09493-9	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				482984
P09603	P09603				6.52708e+07
P09619	P09619;P09619-2				1.0476e+07
P09622	P09622;P09622-2				7.52678e+06
P09668	P09668				2.28026e+07
P09871	P09871				6.68351e+07
P09936	P09936				2.8621e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				618376
P09972	P09972				1.76071e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				5.96493e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				3.2445e+08
P0C6S8	P0C6S8				902237
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				1.78214e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9;P0DJI9-2				691376
P0DMQ5	P0DMQ5				2.73878e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				1.97739e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				5.04672e+08
P0DOX3	P0DOX3				8.12706e+06
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				9.44174e+08
