Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D12_168744796_repeat2.mzML
P01876;P01876-1	P01876;P01876-1				4.74432e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				2.75213e+06
P01903;P01906	P01903;P01906				67689.9
P01911	P01911				2.27198e+06
P02144	P02144				2.09663e+06
P02452	P02452				3.04832e+07
P02461	P02461;P02461-2				1.14981e+07
P02511	P02511				374891
P02647	P02647				3.56499e+09
P02649	P02649				6.60797e+09
P02652	P02652				7.67687e+08
P02654	P02654				1.25244e+08
P02655	P02655				2.0162e+07
P02656	P02656				4.85622e+07
P02671	P02671;P02671-2				1.71429e+08
P02675	P02675				1.35705e+08
P02679;P02679-2	P02679;P02679-2				8.1841e+07
P02741	P02741				819565
P02743	P02743				4.25063e+06
P02745	P02745				1.34042e+08
P02746	P02746				1.1573e+08
P02747	P02747				1.39803e+08
P02748	P02748				4.78313e+07
P02749	P02749				7.45855e+07
P02750	P02750				1.3225e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.03047e+08
P02753	P02753				8.09212e+07
P02760	P02760				5.06289e+07
P02763	P02763				1.84727e+09
P02765	P02765				8.85276e+08
P02766	P02766				3.14348e+09
P02768	P02768				2.22257e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.64076e+08
P02786	P02786				1.21955e+06
P02787	P02787				6.61406e+09
P02788;P02788-2	P02788;P02788-2				6.24851e+06
P02790	P02790				3.29608e+09
P02792	P02792				2.37347e+06
P02794	P02794				4.3033e+06
P03950	P03950				3.33701e+06
P03951;P03951-2	P03951;P03951-2				5.1071e+06
P03952	P03952				1.9584e+07
P04003	P04003				1.83528e+06
P04004	P04004				5.86071e+08
P04040	P04040				93405.8
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.84428e+06
P04066	P04066				6.42062e+06
P04070;P04070-2	P04070;P04070-2				4.44201e+06
P04075;P04075-2	P04075;P04075-2				2.83124e+07
P04080	P04080				4.75557e+06
P04085;P04085-2	P04085;P04085-2				4.22065e+06
P04114	P04114				6.37244e+06
P04156	P04156				1.92136e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				6.73799e+06
P04180	P04180				3.58874e+07
P04196	P04196				9.45942e+07
P04216	P04216				2.17332e+08
P04217	P04217;P04217-2				2.55405e+08
P04217-2	P04217-2				1.332e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				4.66968e+06
P04264	P04259;P04264				7.38336e+06
P04271	P04271				1.18038e+06
P04275	P04275				4.18924e+06
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				8.20223e+06
P04350;P07437;P68371	A6NNZ2;P04350;P07437;P68371;Q13509;Q13885;Q3ZCM7;Q9BUF5;Q9BVA1;Q9H4B7;Q13509-2				392845
P04406	P04406;P04406-2				1.26136e+07
P04439;P04439-2	P01893;P04439;P04439-2				1.16238e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				44492.3
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				732524
P04792	P04792				954514
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				1.43148e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				395597
P05026;P05026-2	P05026;P05026-2				878167
P05060	P05060				1.48623e+08
