Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F8_190224717_repeat.mzML
Q8NFZ4	Q8NFZ4				7.78756e+06
Q8NFZ8	Q8NFZ8				5.21649e+07
Q8NHP8	Q8NHP8;Q8NHP8-2				7.83214e+06
Q8NHQ9	Q8NHQ9				4.82504e+08
Q8TAB3;Q8TAB3-2;Q8TAB3-3	Q8TAB3;Q8TAB3-2;Q8TAB3-3				2.32121e+06
Q8TAG5;Q8TAG5-2	Q8TAG5;Q8TAG5-2				3.92692e+07
Q8TB96	Q8TB96				261045
Q8TBP5	Q8TBP5				1.38924e+07
Q8TCZ2	Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5;Q8TCZ2-6				1.20951e+08
Q8TDF5;Q8TDF5-1;Q8TDF5-2	Q8TDF5;Q8TDF5-1;Q8TDF5-2				1.18811e+06
Q8TDQ0;Q8TDQ0-2	Q8TDQ0;Q8TDQ0-2				4.65554e+06
Q8TEA8	Q8TEA8				4.47047e+06
Q8TER0;Q8TER0-5	Q8TER0;Q8TER0-3;Q8TER0-4;Q8TER0-5				1.47462e+07
Q8TEU8	Q8TEU8				5.07935e+07
Q8WUA8	Q8WUA8				954173
Q8WUJ3	Q8WUJ3;Q8WUJ3-2				1.21621e+07
Q8WVN6	Q8WVN6				3.14645e+06
Q8WVQ1;Q8WVQ1-3	Q8WVQ1;Q8WVQ1-2;Q8WVQ1-3				9.28879e+06
Q8WWX9	Q8WWX9				6.98896e+06
Q8WX77	Q8WX77				3.21567e+06
Q8WXD2	Q8WXD2				2.35197e+08
Q8WXD2-2	Q8WXD2-2				6.88301e+06
Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4	Q8WY21;Q8WY21-2;Q8WY21-3;Q8WY21-4				2.33813e+07
Q8WYK1	Q8WYK1				2.44862e+06
Q8WZ75;Q8WZ75-2;Q8WZ75-3	Q8WZ75;Q8WZ75-2;Q8WZ75-3				3.68924e+06
Q8WZA1	Q8WZA1;Q8WZA1-2				3.70153e+07
Q92484;Q92484-2	Q92484;Q92484-2				4.90376e+06
Q92485	Q92485				1.44567e+07
Q92496;Q92496-2	Q02985;Q92496;Q02985-2;Q92496-2;Q92496-3				8.61301e+06
Q92520	Q92520				3.88187e+08
Q92542;Q92542-2	Q92542;Q92542-2				2.75471e+06
Q92563	Q92563				1.80593e+07
Q92626	Q92626;Q92626-2				327373
Q92673	Q92673				8.29932e+06
Q92692;Q92692-2	Q92692;Q92692-2				2.68962e+06
Q92729;Q92729-2;Q92729-3;Q92729-4	Q92729;Q92729-2;Q92729-3;Q92729-4				815892
Q92743	Q92743				6.09278e+06
Q92752	Q92752;Q92752-2				8.38639e+06
Q92765	Q92765				1.76608e+07
Q92820	Q92820				1.86191e+07
