Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E6_129188085.mzML
P12830;P12830-2	P12830;P12830-2				2.6636e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				1.92003e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				3.09314e+07
P13489	P13489				446785
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.96317e+06
P13521	P13521				6.55882e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.07028e+08
P13591-3	P13591-1;P13591-3;P13591-4				9.01588e+07
P13598	P13598				1.74325e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				1.52499e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				975551
P13645	P13645				2.10364e+07
P13647	P13647				901807
P13667	P13667				443058
P13671	P13671				2.44276e+07
P13796	P13796				4.43057e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				438927
P13987;P13987-2	P13987;P13987-2				1.13121e+08
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				4.28452e+06
P14151;P14151-2	P14151;P14151-2				3.82338e+06
P14174	P14174				9.36338e+06
P14207	P14207				1.32902e+06
P14209;P14209-3	P14209;P14209-3				2.64553e+06
P14314;P14314-2	P14314;P14314-2				1.09063e+07
P14384	P14384				591150
P14415	P14415				4.09349e+06
P14543	P14543;P14543-2				2.00303e+07
P14618-2	P14618;P14618-2;P14618-3				4.33088e+07
P14618;P14618-3	P14618;P14618-3				922868
P14621	P14621				4.88021e+06
P14625	P14625				7.16856e+06
P15086	P15085;P15086				2.4056e+06
P15090	P15090				1.7126e+06
P15121	P15121				1.17927e+06
P15144	P15144				4.59512e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				1.31505e+07
P15169	P15169				3.26462e+06
P15289;P15289-2	P15289;P15289-2				2.66298e+06
P15291;P15291-2	P15291;P15291-2				8.31047e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				1.82305e+06
