Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G8_82872412.mzML
P02787	P02787				9.47051e+09
P02788;P02788-2	P02788;P02788-2				6.40012e+06
P02790	P02790				3.48128e+09
P02792	P02792				8.76007e+06
P02794	P02794				1.44545e+07
P03950	P03950				5.20779e+06
P03951	P03951;P03951-2				1.02723e+07
P03952	P03952				2.64122e+07
P04003	P04003				1.30613e+07
P04004	P04004				8.69505e+08
P04040	P04040				1.01146e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				3.31697e+06
P04066	P04066				6.31883e+07
P04070;P04070-2	P04070;P04070-2				3.83064e+06
P04075	P04075;P04075-2				5.47718e+07
P04080	P04080				6.73931e+06
P04083	P04083				78863.1
P04085;P04085-2	P04085;P04085-2				2.35605e+07
P04114	P04114				1.75832e+08
P04156	P04156				6.16732e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.75528e+07
P04180	P04180				2.95295e+07
P04196	P04196				2.52456e+08
P04216	P04216				4.70393e+08
P04217	P04217;P04217-2				5.26222e+08
P04217-2	P04217-2				3.10822e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				9.00603e+06
P04264	O95678;P02538;P04259;P04264;P05787;P12035;P13647;P35908;P48668;Q01546;Q5XKE5;Q7Z794;P05787-2				5.67828e+06
P04271	P04271				3.89641e+06
P04275	P04275				1.38181e+07
P04278	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.53395e+07
P04406	P04406;P04406-2				4.43611e+07
P04430	P04430				2.53816e+06
P04439-2	P04439;P04439-2				4.20886e+07
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				332879
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				2.45929e+06
P04792	P04792				1.74635e+06
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				2.73049e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				1.20071e+06
P05026;P05026-2	P05026;P05026-2				913858
P05060	P05060				8.15909e+08
P05062	P05062				661878
