Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C7_81790598_repeat2.mzML
P16949;P16949-2	P16949;P16949-2				2.77824e+06
P17174	P17174				2.44184e+07
P17405;P17405-4	P17405;P17405-4				431467
P17677;P17677-2	P17677;P17677-2				1.59045e+06
P17813;P17813-2	P17813;P17813-2				767906
P17900	P17900				2.65353e+07
P17931	P17931				1.07386e+06
P17936;P17936-2	P17936;P17936-2				5.49864e+06
P18065	P18065				2.55482e+07
P18206;P18206-2	P18206;P18206-2				7.22162e+06
P18428	P18428				3.4415e+06
P18669	P15259;P18669				2.8013e+06
P19021;P19021-5;P19021-6	P19021;P19021-3;P19021-4;P19021-2;P19021-5;P19021-6				5.57476e+07
P19022	P19022;P19022-2				7.22892e+07
P19320	P19320;P19320-2;P19320-3				2.90898e+06
