Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_H5_82544762_190309202008.mzML
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.04428e+06
P10643	P10643				1.62937e+08
P10644;P10644-2	P10644;P10644-2				1.32222e+06
P10645	P10645				7.69396e+08
P10721;P10721-2	P10721;P10721-2				5.42928e+06
P10745	P10745				1.02081e+06
P10768	P10768				5.65415e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				6.69577e+09
P11021	P11021				1.07787e+07
P11047	P11047				2.43603e+07
P11117	P11117				2.17482e+06
P11142	P11142				6.39944e+06
P11215;P11215-2	P11215;P11215-2				160660
P11226	P11226				3.31176e+06
P11279	P11279;P11279-2				7.94284e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.12533e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.49601e+07
P11464-4	P11464-4				5.58941e+06
P11597	P11597;P11597-2				2.15765e+06
P11684	P11684				8.92351e+06
P11717	P11717				1.56384e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				853142
P12109	P12109				4.80964e+07
P12110	P12110;P12110-2;P12110-3				5.40894e+06
P12111	P12111;P12111-2;P12111-4				2.66463e+07
P12111-4	P12111-4				1.6559e+06
P12259	P12259				2.34882e+07
P12277	P12277				2.04507e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.78303e+07
