Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_C12_168743858_repeat.mzML
Q96HD1;Q96HD1-2	Q96HD1;Q96HD1-2				6.26033e+06
Q96HF1	Q96HF1				212860
Q96HU1;Q96HU1-2	Q96HU1;Q96HU1-2				2.10169e+06
Q96HY6;Q96HY6-2	Q96HY6;Q96HY6-2				601224
Q96ID5	Q96ID5				1.79696e+07
Q96IU4	Q96IU4				5.43645e+06
Q96IY4	Q96IY4;Q96IY4-2				1.24536e+07
Q96J42;Q96J42-2	Q96J42;Q96J42-2				381152
Q96JF0	Q96JF0;Q96JF0-2				1.47521e+07
Q96JP9	Q96JP9				400713
Q96JQ0	Q96JQ0				1.23023e+07
Q96KN2	Q96KN2				4.15128e+08
Q96KR4;Q96KR4-3	Q96KR4;Q96KR4-3				2.36448e+06
Q96MK3	Q96MK3				470471
Q96MU8;Q96MU8-2;Q96MU8-3	Q96MU8;Q96MU8-2;Q96MU8-3				867038
Q96NU0;Q9BZ76;Q9BZ76-2	Q96NU0;Q9BZ76;Q9BZ76-2;Q96NU0-2				1.10298e+06
Q96NZ9	Q96NZ9;Q96NZ9-2;Q96NZ9-4				9.35795e+06
Q96P44;Q96P44-3	Q96P44;Q96P44-3				1.36018e+06
Q96PD2;Q96PD2-2	Q96PD2;Q96PD2-2				1.61902e+06
