Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A7_79061681_repeat.mzML
P08697	P08697;P08697-2				4.5493e+08
P08758	P08758				2.40064e+06
P08949;P08949-2	P08949;P08949-2				28272.3
P09104	P09104;P09104-2				9.45653e+06
P09172	P09172				543894
P09211	P09211				1.01376e+07
P09382	P09382				2.14622e+07
P09417;P09417-2	P09417;P09417-2				1.18241e+07
P09486	P09486				1.46354e+08
P09603	P09603				5.8483e+07
P09619	P09619;P09619-2				8.59867e+06
P09622	P09622;P09622-2				3.9153e+06
P09668	P09668				1.86958e+07
P09871	P09871				1.52507e+08
P09936	P09936				4.73639e+06
P09958	P09958				1.59542e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.12113e+06
P09972	P04075;P09972;P04075-2				3.76115e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				1.37967e+08
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				9.24301e+08
P0C6S8	P0C6S8				1.741e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.64973e+08
P0DJD7;P0DJD8;P0DJD9	P0DJD7;P0DJD8;P0DJD9				953696
P0DJI8;P0DJI9	P0DJI8;P0DJI9				2.87443e+06
P0DMQ5	P0DMQ5				4.53716e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.99306e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				6.52029e+08
P0DOX3	P0DOX3				3.01876e+07
P0DOX5	P0DOX5				2.71657e+09
P0DOX7	P01834;P0DOX7				3.56042e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.00072e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.35514e+06
P0DP58	P0DP58				1.97947e+08
P0DTE1	P0DTE1				1.34977e+07
P10153	P10153				1.30449e+07
P10253	P10253				5.07081e+06
P10321	P10321;P10321-2				1.11204e+07
P10451-3	P10451-3				2.01758e+07
P10451-5	P10451;P10451-4;P10451-5				5.80642e+08
P10586;P10586-2	P10586;P10586-2				9.01038e+06
P10599	P10599;P10599-2				1.77742e+07
P10619;P10619-2	P10619;P10619-2				2.20261e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.09215e+06
P10643	P10643				7.66477e+07
P10644;P10644-2	P10644;P10644-2				1.10348e+06
P10645	P10645				6.6479e+08
P10721;P10721-2	P10721;P10721-2				3.43084e+07
P10745	P10745				2.06098e+06
P10768	P10768				4.57543e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				5.1695e+09
P11021	P11021				1.04785e+07
P11047	P11047				6.41723e+06
P11117	P11117				2.24124e+06
P11142	P11142				1.38757e+07
P11226	P11226				136976
P11279	P11279				1.50465e+07
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				6.46306e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				2.90852e+07
P11464-4	P11464-4				1.31689e+07
P11597	P11597;P11597-2				1.40392e+06
P11684	P11684				2.97139e+06
P11717	P11717				3.69693e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				545726
P12109	P12109				4.76309e+07
P12110	P12110;P12110-2;P12110-3				5.63419e+07
P12111	P12111				1.00465e+06
P12111-4	P12111;P12111-2;P12111-4				2.18972e+07
P12259	P12259				3.15736e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				3.86392e+06
P12277	P12277				2.13598e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				1.83302e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				1.34762e+07
P12821;P12821-2	P12821;P12821-2				2.17154e+06
P12830;P12830-2	P12830;P12830-2				2.88974e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				4.45478e+06
P13284	P13284				3.20742e+06
P13385;P51864	P13385;P51864				2.12529e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.63105e+08
P13489	P13489				1.40028e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.4014e+06
P13521	P13521				1.76378e+08
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.60254e+08
P13591-3	P13591-1;P13591-3;P13591-4				1.02215e+08
P13598	P13598				6.48724e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				3.4493e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				2.67083e+06
P13645	P13645				2.07151e+07
P13647	P13647				1.96344e+06
P13667	P13667				1.44449e+06
P13671	P13671				7.91977e+07
P13693	P13693				315761
