Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_A3_82883165_repeat2.mzML
P04439;P04439-2	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				9.27696e+06
P04792	P04792				616598
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				786034
P05026;P05026-2	P05026;P05026-2				1.46108e+06
P05060	P05060				4.983e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.81857e+08
P05090	P05090				7.56826e+09
P05109	P05109				327294
P05154	P05154				2.24471e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.60001e+08
P05156	P05156				3.33815e+07
P05160	P05160				2.67876e+06
P05362	P05362				2.16504e+06
P05408;P05408-2	P05408;P05408-2				3.06594e+08
P05413	P05413				8.13987e+06
P05452	P05452				1.04399e+08
P05543	P05543				6.92952e+07
P05546	P05546				1.46513e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				777937
P05937	P05937;P05937-2				9.19309e+06
P06276	P06276				8.76004e+06
P06307	P06307				1.28329e+07
P06310	P06310				1.95005e+08
P06312	P06312				2.9051e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				9.89021e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.20595e+09
P06396-2	P06396-2				6.18233e+06
P06681	P06681;P06681-2;P06681-3				5.71668e+07
P06702	P06702				875964
P06703	P06703				3.62791e+06
P06727	P06727				7.17208e+08
P06733	P06733;P06733-2				1.05538e+07
P06744;P06744-2	P06744;P06744-2				2.32511e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				9.50528e+06
P06865	P06865				1.33419e+07
P07093;P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.45184e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.21264e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.99593e+07
P07225	P07225				9.95547e+07
P07237	P07237				1.06873e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				537082
P07311	P07311				647943
P07333	P07333;P07333-2				7.02174e+07
P07339	P07339				8.17095e+07
P07357	P07357				2.84288e+07
P07358	P07358				6.76375e+07
P07360	P07360				1.4834e+07
P07437;P68371	P04350;P07437;P68371				542681
P07492	P07492;P07492-2;P07492-3				1.77207e+06
P07585	P07585				5.34691e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				1.83519e+08
P07686	P07686				5.86542e+06
P07711	P07711;P07711-3				1.73744e+07
P07737	P07737				2.63478e+06
P07858	P07858				7.98379e+07
P07900;P07900-2	P07900;P08238;P07900-2				1.51444e+06
P07942	P07942				1.06257e+07
P07996	P07996;P07996-2				2.61092e+06
P07998	P07998				1.05783e+07
P08123	P08123				2.49008e+07
P08133;P08133-2	P08133;P08133-2				349619
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				3.5369e+07
P08185	P08185				2.04994e+08
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				7.05184e+06
P08238	P08238;Q58FF7				799906
P08253	P08253;P08253-2;P08253-3				4.66059e+07
P08294	P08294				3.0384e+08
P08493-2	P08493;P08493-2				7.06227e+07
P08571	P08571				2.19162e+08
P08572	P08572				2.31972e+06
P08581;P08581-2	P08581;P08581-2				1.23903e+06
P08582	P08582				1.31687e+06
P08603	P08603				1.55586e+08
P08637	P08637				7.68851e+06
P08670	P05787;P08670;P08729;P17661;P41219;Q9NSB2;P05787-2;P41219-2				1.52642e+06
P08697	P08697;P08697-2				2.86144e+08
P08758	P08758				2.33113e+06
P08833	P08833				800170
P09104	P09104;P09104-2				1.22743e+07
P09172	P09172				1.7123e+06
P09211	P09211				7.49571e+06
P09382	P09382				1.12383e+07
P09417;P09417-2	P09417;P09417-2				1.21639e+07
P09486	P09486				1.23294e+08
P09603	P09603;P09603-2;P09603-3				2.69707e+07
P09619	P09619;P09619-2				5.16113e+06
P09622	P09622;P09622-2;P09622-3				1.42319e+06
P09668	P09668				1.81349e+07
P09871	P09871				5.20174e+07
P09936	P09936				2.59839e+06
P09958	P09958				1.46188e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				713970
P09972	P04075;P09972;P04075-2				3.00023e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				8.76017e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				7.78528e+08
P0C6S8	P0C6S8				944219
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				1.08539e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9				3.22791e+06
P0DMQ5	P0DMQ5				2.27179e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.18563e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				6.2629e+08
P0DOX3	P0DOX3				1.45701e+07
P0DOX7	P01834;P0DOX7				6.63245e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				1.40942e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.68652e+06
P0DP58	P0DP58				1.5394e+08
P0DTE1	P0DTE1				5.99647e+06
P0DTE7;P0DTE8;P0DUB6	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				1.17778e+06
P10124	P10124				3.81271e+06
P10153	P10153				1.53548e+07
P10253	P10253				5.01221e+06
P10321;P10321-2	P10321;P10321-2				1.56907e+08
P10451-3	P10451-3				2.86976e+07
P10451-5	P10451;P10451-4;P10451-5				5.3115e+08
P10586;P10586-2	P10586;P10586-2				2.30365e+07
P10599	P10599;P10599-2				1.43876e+07
P10619;P10619-2	P10619;P10619-2				422447
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				2.22865e+06
P10643	P10643				7.4345e+07
P10644;P10644-2	P10644;P10644-2				1.26216e+06
P10645	P10645				2.78954e+08
P10721;P10721-2	P10721;P10721-2				9.52546e+06
P10745	P10745				1.32542e+06
P10768	P10768				3.03812e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.24405e+09
P11021	P11021				1.22525e+07
P11047	P11047				4.8343e+06
P11117	P11117				2.16414e+06
P11142	P11142				1.22652e+07
P11215;P11215-2	P11215;P11215-2				417419
P11226	P11226				8.5005e+06
P11279	P11279;P11279-2				3.16857e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				3.76722e+07
P11464-4	P11464-4				5.32001e+06
P11597;P11597-2	P11597;P11597-2				1.4652e+06
P11717	P11717				2.53198e+07
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				649757
P12109	P12109				3.89689e+07
P12110	P12110;P12110-2;P12110-3				7.83335e+06
P12111	P12111;P12111-2;P12111-4				1.81921e+07
P12111-4	P12111-4				1.28779e+06
P12259	P12259				3.00139e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.89664e+06
P12277	P12277				1.22869e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				8.18772e+07
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				8.33042e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				1.10257e+06
P12830;P12830-2	P12830;P12830-2				2.20252e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				3.60981e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				2.04164e+07
P13489	P13489				2.16325e+06
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.98596e+06
P13521	P13521				5.7306e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				2.00827e+08
P13591-3	P13591-1;P13591-3;P13591-4				8.69369e+07
P13598	P13598				2.94481e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				9.26984e+06
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				601823
P13645	P13645				4.56367e+06
P13667	P13667				218041
P13671	P13671				9.85978e+07
P13747	P01889;P13747				1.47592e+06
P13796	P13796;P13797;P13797-2;P13797-3				5.69395e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				528474
P13987;P13987-2	P13987;P13987-2				9.26807e+07
P14136	P14136				1.27239e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				4.5156e+06
P14151;P14151-2	P14151;P14151-2				4.80063e+06
P14174	P14174				7.05516e+06
P14209;P14209-3	P14209;P14209-3				1.86907e+06
P14314-2	P14314;P14314-2				8.43024e+06
P14384	P14384				609387
P14415	P14415				3.60977e+06
P14543	P14543;P14543-2				5.39164e+07
P14618-2	P14618;P14618-2;P14618-3				5.38064e+07
P14618;P14618-3	P14618;P14618-3				998584
P14621	P14621				4.20745e+06
P14625	P14625				6.27633e+06
P14778	P14778				50483.7
P15086	P15085;P15086				849555
P15090	P15090				3.71771e+06
P15121	P15121				1.29485e+06
P15144	P15144				1.849e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				2.71153e+06
P15169	P15169				1.21839e+07
P15259	P15259				24330.6
P15289;P15289-2	P15289;P15289-2				684077
P15291;P15291-2	P15291;P15291-2				7.25679e+06
P15502-1;P15502-2;P15502-4;P15502-5	P15502-1;P15502-2;P15502-4;P15502-5				2.61786e+06
P15509;P15509-2;P15509-3;P15509-5;P15509-7	P15509;P15509-3;P15509-2;P15509-5;P15509-7;P15509-8				7.284e+06
P15531;P15531-2	P15531;P15531-2				633892
P15586;P15586-2	P15586;P15586-2				3.22807e+06
P15848;P15848-2	P15848;P15848-2				172623
P16035	P16035				1.17601e+08
