Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F9_82880110_190304154132.mzML
Q9Y2T3;Q9Y2T3-3	Q9Y2T3;Q9Y2T3-2;Q9Y2T3-3				2.93825e+07
Q9Y2Z0;Q9Y2Z0-2	Q9Y2Z0;Q9Y2Z0-2				1.2485e+06
Q9Y334;Q9Y334-2	Q9Y334;Q9Y334-2				2.16894e+06
Q9Y3D6	Q9Y3D6				208672
Q9Y4C0-4	Q9HDB5-3;Q9HDB5-4;Q9Y4C0-4				3.10417e+07
Q9Y4L1	Q9Y4L1				1.73415e+07
Q9Y5F6-2	Q9Y5F6;Q9Y5F6-2				2.3917e+07
Q9Y5I4;Q9Y5I4-2	Q9Y5I4;Q9Y5I4-2				2.26133e+07
Q9Y5L2	Q9Y5L2				5.46556e+06
Q9Y5Y7	Q9Y5Y7				3.03411e+07
Q9Y617	Q9Y617;Q9Y617-2				3.3404e+06
Q9Y639;Q9Y639-1;Q9Y639-3;Q9Y639-4;Q9Y639-5	Q9Y639;Q9Y639-1;Q9Y639-3;Q9Y639-4;Q9Y639-5				2.10452e+08
Q9Y646	Q9Y646				9.98291e+07
Q9Y653;Q9Y653-2;Q9Y653-3	Q9Y653;Q9Y653-2;Q9Y653-3;Q9Y653-4;Q9Y653-5				4.71946e+07
Q9Y696	Q9Y696				6.44071e+06
Q9Y6C2	Q9Y6C2;Q9Y6C2-2				1.10243e+06
Q9Y6N6	Q9Y6N6				2.46458e+06
Q9Y6N7;Q9Y6N7-2;Q9Y6N7-3;Q9Y6N7-4;Q9Y6N7-5;Q9Y6N7-6	Q9HCK4;Q9Y6N7;Q9Y6N7-2;Q9Y6N7-3;Q9Y6N7-4;Q9Y6N7-5;Q9Y6N7-6;Q9HCK4-2;Q9HCK4-3				1.21433e+07
Q9Y6N8	Q9Y6N8				5.88894e+06
Q9Y6R7	Q9Y6R7				5.75229e+07
Q9Y6X5	Q9Y6X5				2.15883e+06
Q9Y6Y8;Q9Y6Y8-2	Q9Y6Y8;Q9Y6Y8-2				3.66727e+07
