Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D11_129188366_repeat.mzML
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.96084e+06
P05937	P05937;P05937-2				9.66285e+06
P05997	P05997				1.86441e+06
P06276	P06276				6.95218e+06
P06307	P06307				7.07846e+07
P06310	P06310				5.9903e+07
P06312	P06312				2.17148e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				1.30003e+08
P06396	P06396;P06396-2;P06396-3;P06396-4				1.48287e+09
P06396-2	P06396-2				4.5907e+06
P06454;P06454-2	P06454;P06454-2				116540
P06681	P06681;P06681-2;P06681-3				3.25238e+07
P06702	P06702				204234
P06703	P06703				2.34677e+06
P06727	P06727				2.5246e+08
P06733	P06733;P06733-2				1.53501e+07
P06744;P06744-2	P06744;P06744-2				5.92152e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				3.4622e+07
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.53367e+06
P06865	P06865				1.94709e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				6.37121e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				2.8665e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				4.51027e+07
P07196	P07196				355923
P07225	P07225				8.52873e+07
P07237	P07237				3.31847e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				325196
P07311	P07311				2.37154e+06
P07333	P07333;P07333-2				8.34932e+07
P07339	P07339				2.33192e+08
P07357	P07357				2.38651e+07
P07358	P07358				1.95259e+07
P07360	P07360				1.18792e+07
P07451	P07451				142926
P07492	P07492;P07492-2;P07492-3				1.91644e+06
P07585	P07585				3.28551e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				6.21639e+07
P07686	P07686				1.02958e+07
P07711	P07711;P07711-3				2.57986e+07
P07737	P07737				4.23106e+06
P07858	P07858				6.03068e+07
P07900;P07900-2	P07900;P07900-2				1.92777e+06
P07942	P07942				6.76367e+06
P07988	P07988				185300
P07996	P07996;P07996-2				3.05905e+06
P07998	P07998				4.15151e+07
P08123	P08123				5.44041e+07
P08133;P08133-2	P08133;P08133-2				132198
P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7	P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7				2.96926e+07
P08185	P08185				9.72222e+07
P08195;P08195-2;P08195-3;P08195-4;P08195-5	P08195;P08195-4;P08195-2;P08195-3;P08195-5				9.48619e+06
P08236;P08236-2;P08236-3	P08236;P08236-2;P08236-3				784225
P08238	P07900;P08238;P07900-2				948344
P08253	P08253;P08253-2;P08253-3				2.98118e+07
P08294	P08294				2.37595e+08
P08493-2	P08493;P08493-2				4.26785e+07
P08571	P08571				3.889e+08
P08572	P08572				5.304e+06
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9				736125
P08581;P08581-2	P08581;P08581-2				1.49195e+06
P08582	P08582				2.11398e+06
P08603	P08603				2.12176e+08
P08637	P08637				1.87493e+07
P08670	P08670;P41219;P41219-2				1.90527e+06
P08697	P08697;P08697-2				1.92226e+08
P08758	P08758				2.01256e+06
P09104	P09104;P09104-2				1.3485e+07
P09172	P09172				141754
P09211	P09211				5.92655e+06
P09382	P09382				2.06876e+07
P09417;P09417-2	P09417;P09417-2				9.12454e+06
P09486	P09486				1.55146e+08
P09603	P09603;P09603-2;P09603-3				1.09953e+08
P09619	P09619;P09619-2				7.39235e+06
P09622;P09622-2	P09622;P09622-2				2.34209e+06
P09668	P09668				3.76409e+07
P09871	P09871				1.24712e+08
P09936	P09936				3.85071e+06
P09958	P09958				1.41615e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				1.45763e+06
P09972	P09972				3.90793e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				3.64638e+07
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				5.47687e+08
P0C6S8	P0C6S8				2.64996e+06
P0CG47;P0CG48;P62979;P62987	P0CG47;P0CG48;P62979;P62987				2.49838e+08
P0DJI8;P0DJI9	P0DJI8;P0DJI9				913678
P0DMQ5	P0DMQ5				2.72339e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.51674e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				3.1014e+08
P0DOX3	P0DOX3				2.31718e+07
P0DOX7	P01834;P0DOX7				4.28969e+08
P0DOY2;P0DOY3	P0DOY2;P0DOY3				4.32047e+08
P0DP07	P0DP07				1.57728e+06
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				2.03493e+06
P0DP58	P0DP58				1.59336e+08
P0DTE1	P0DTE1				3.4758e+06
P10124	P10124				7.85131e+06
P10153	P10153				2.35124e+07
P10253	P10253				5.53697e+06
P10321;P10321-2	P10321;P10321-2				2.56281e+06
P10451-3	P10451-3				2.82369e+07
P10451-5	P10451;P10451-4;P10451-5				5.30743e+08
P10451;P10451-4	P10451;P10451-4				2.11642e+06
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				1.65524e+07
P10599	P10599;P10599-2				1.76606e+07
P10619;P10619-2	P10619;P10619-2				1.72571e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7				968849
P10643	P10643				5.77992e+07
P10644;P10644-2	P10644;P10644-2				1.2354e+06
P10645	P10645				7.13502e+08
P10721;P10721-2	P10721;P10721-2				8.99542e+06
P10745	P10745				1.4238e+06
P10768	P10768				4.43316e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				8.63063e+09
P10915	P10915				667703
P11021	P11021				1.15842e+07
P11047	P11047				5.21035e+06
P11117	P11117				3.93012e+06
P11142	P11142				1.20158e+07
P11215;P11215-2	P11215;P11215-2				438185
P11279	P11279;P11279-2				8.29451e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				2.5334e+06
