Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F12_190100162.mzML
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				6.45982e+06
P00441	P00441				1.24732e+09
P00450	P00450				3.64241e+08
P00488	P00488				2.57596e+06
P00492	P00492				3.52883e+06
P00505	P00505;P00505-2				9.99794e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				2.73309e+06
P00558	P00558;P00558-2				4.61565e+07
P00734	P00734				1.76563e+08
P00736	P00736				1.39632e+08
P00738	P00738;P00738-2				2.44951e+09
P00739	P00739;P00739-2				1.02009e+09
P00740;P00740-2	P00740;P00740-2				8.87202e+06
P00742	P00742				4.21336e+07
P00746	P00746				1.46716e+08
P00747	P00747				3.06779e+08
P00748	P00748				1.67985e+08
P00751	P00751;P00751-2				2.39485e+08
P01008	P01008				1.76672e+09
P01009	P01009;P01009-2;P01009-3				1.14489e+10
P01011	P01011				1.69057e+09
P01019	P01019				7.33915e+08
P01023	P01023;P20742;P20742-2				1.11887e+09
P01024	P01024				2.70367e+09
P01031	P01031				1.20138e+08
P01033	P01033				9.47374e+07
P01034	P01034				7.40517e+09
P01042	P01042;P01042-2;P01042-3				8.79872e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.73496e+08
P01127;P01127-2	P01127;P01127-2				4.03869e+07
P01210	P01210				1.50449e+08
P01213	P01213				1.11207e+07
P01236	P01236				3.40885e+06
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				1.23813e+06
P01303	P01303				9.51299e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				7.8758e+07
P01591	P01591				2.20585e+07
P01593;P01594	P01593;P01594				2.92966e+07
P01599	P01599				4.27122e+06
P01602	P01602				5.50945e+06
P01619	P01619				1.03868e+09
P01700	P01700				8.93479e+07
P01701	P01701				4.08918e+07
P01705	P01705				1.59198e+07
P01706	P01706				1.50865e+07
P01709	P01706;P01709;P0DOX8				6.98223e+07
P01714	P01714				7.16942e+06
P01717;P01718	P01717;P01718				2.22036e+08
P01721	P01721				9.4422e+06
P01742	P01742				1.55338e+08
P01772	P01768;P01772;P0DP02;P0DP03				6.24259e+07
P01780	P01780				1.21894e+08
P01814	P01814				148648
P01817	P01817				2.9611e+07
P01834	P01834				8.48416e+08
P01857;P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.05574e+10
P01859;P01859-1	P01859;P01859-1				1.64101e+09
P01860;P01860-1	P01860;P01860-1				2.20427e+08
P01861;P01861-1	P01861;P01861-1				1.36726e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				6.48841e+07
P01876;P01876-1	P01876;P01876-1				7.69928e+08
P01893	P01893				5.42821e+06
P01903;P01906	P01903;P01906				869636
P01911	P01911				4.52526e+06
P02144	P02144				2.01721e+06
P02452	P02452				2.51744e+07
P02461	P02461;P02461-2				5.93976e+06
P02647	P02647				1.26527e+10
P02649	P02649				4.9521e+09
P02652	P02652				1.44446e+09
P02654	P02654				1.79217e+08
P02655	P02655				4.09586e+07
P02656	P02656				4.18659e+08
P02671;P02671-2	P02671;P02671-2				9.60681e+08
P02675	P02675				2.75113e+08
P02679;P02679-2	P02679;P02679-2				4.66126e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				1.0684e+06
P02741	P02741				1.4214e+06
P02743	P02743				1.65361e+07
P02745	P02745				3.32867e+08
P02746	P02746				4.25049e+08
P02747	P02747				1.76024e+08
P02748	P02748				4.71036e+07
P02749	P02749				5.41512e+08
