Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A12_CSF_949-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A1_CSF_670-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A2_CSF_248-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A4_CSF_86-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A6_CSF_1081-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A7_CSF_531-12_column_clog_repeat.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A8_CSF_471-12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_A9_CSF_695-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B10_CSF_585-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B11_CSF_506-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B12_CSF_819-14_190217150250.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B2_CSF_407-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B4_CSF_582-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B6_CSF_257-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B7_CSF_496-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B8_CSF_828-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B9_CSF_851-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C10_CSF_1289-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C11_CSF_986-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C12_CSF_1299-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C1_CSF_656-15.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C2_CSF_1239-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C4_CSF_976-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C5_CSF_706-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C6_CSF_841-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C7_CSF_381-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C8_CSF_840-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C9_CSF_1224-14.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D1_CSF_530-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D2_CSF_398-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D3_CSF_863-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D4_CSF_522-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D5_CSF_503-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_D6_CSF_864-13.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E10_CSF_16.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E11_CSF_783.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E12_CSF_146.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E1_CSF_59.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E2_CSF_396.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E4_CSF_761.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E5_CSF_123.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E6_CSF_960.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E7_CSF_414.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_E8_CSF_693.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F2_CSF_755.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F3_CSF_865.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F4_CSF_51.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F6_CSF_134.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F7_CSF_142.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F8_CSF_143.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_F9_CSF_420.mzML
O75973	O75973				504266	300696	310860	543135	665291	353714	758582	528900	570970	427800	254729	378374	620668	410710	482869	474897	377879	541589	429415	450064	448111	322494	411336	510053	413996	446405	526546	461800	419087	561962	303580	384415	454715	699519	427402	438106	478857	364869	281238	648934	624283	149608	472296	217713	334139	513933	347314	701198	423781	489366	459405	336093	444466
O75976	O75976				1.59305e+06	1.00676e+06	1.25386e+06	1.55978e+06	1.52128e+06	1.33061e+06	1.37909e+06	1.24487e+06	828146	1.41411e+06	1.29303e+06	1.47043e+06	1.05654e+06	1.40352e+06	1.15258e+06	1.64752e+06	1.46069e+06	1.33829e+06	1.52587e+06	1.20761e+06	1.57362e+06	1.40668e+06	1.37693e+06	1.23653e+06	1.24846e+06	1.27525e+06	1.42724e+06	1.11289e+06	1.2873e+06	758780	1.23616e+06	1.34234e+06	1.3015e+06	1.33487e+06	1.33618e+06	1.69883e+06	875120	1.23465e+06	1.18138e+06	1.20238e+06	1.15275e+06	806107	1.31532e+06	939912	1.04387e+06	1.11036e+06	1.26898e+06	1.1109e+06	1.19165e+06	1.37478e+06	1.31811e+06	1.4118e+06	1.21861e+06
O76061	O76061				3.77412e+06	2.47966e+06	3.30363e+06	3.30621e+06	2.50087e+06	2.66175e+06	2.6716e+06	2.99822e+06	2.30568e+06	3.33372e+06	2.46274e+06	3.12959e+06	3.12677e+06	2.58606e+06	2.90982e+06	3.92786e+06	2.97944e+06	3.2769e+06	2.53621e+06	3.00544e+06	3.44081e+06	4.81258e+06	2.77356e+06	3.09686e+06	2.98227e+06	4.30663e+06	4.03998e+06	2.60747e+06	3.50845e+06	3.03324e+06	3.07017e+06	2.8128e+06	3.53465e+06	3.95251e+06	4.01183e+06	4.15308e+06	2.93479e+06	1.72334e+06	2.11206e+06	2.51756e+06	2.57472e+06	1.96347e+06	3.3063e+06	1.42433e+06	2.20212e+06	3.2238e+06	2.79865e+06	3.71742e+06	2.83788e+06	2.63222e+06	3.48291e+06	2.91625e+06	2.87002e+06
O76070	O76070				1.81814e+06	1.56748e+06	1.43413e+06	1.17317e+06	1.52214e+06	959834	1.03142e+06	1.17921e+06	1.05349e+06	1.13992e+06	1.20436e+06	1.38092e+06	1.41774e+06	698849	1.07678e+06	1.37274e+06	1.19404e+06	1.2582e+06	1.71377e+06	851137	1.70939e+06	1.64856e+06	1.45415e+06	1.0957e+06	1.08156e+06	1.25832e+06	1.91582e+06	1.16101e+06	1.37958e+06	1.36437e+06	1.94667e+06	1.47222e+06	1.8542e+06	727461	1.89671e+06	1.10251e+06	939027	887962	1.58064e+06	1.24756e+06	708174	424030	1.00048e+06	1.43739e+06	723827	875910	920470	1.30687e+06	1.16425e+06	1.16031e+06	978795	935490	952028
O94760	O94760;O94760-2				7.70513e+06	3.92435e+06	5.5679e+06	5.53768e+06	7.634e+06	4.94129e+06	3.85683e+06	6.09122e+06	5.17956e+06	5.37558e+06	4.22311e+06	6.2719e+06	5.99223e+06	4.71378e+06	5.37777e+06	8.26254e+06	6.35954e+06	7.3258e+06	6.20614e+06	4.19998e+06	6.25066e+06	8.33811e+06	7.7205e+06	6.60629e+06	6.14798e+06	6.54508e+06	5.83962e+06	5.58506e+06	7.08118e+06	3.6813e+06	6.85205e+06	5.97689e+06	6.58804e+06	5.65094e+06	8.00947e+06	6.46337e+06	3.42773e+06	4.29937e+06	5.24606e+06	3.70779e+06	5.44687e+06	4.95801e+06	5.55442e+06	4.53501e+06	3.97916e+06	6.37823e+06	4.37198e+06	5.41621e+06	5.6912e+06	5.81845e+06	4.65614e+06	5.08984e+06	5.64774e+06
O94766	O94766;Q9NPZ5				944223	1.01506e+06	1.25516e+06	1.48086e+06	1.31383e+06	1.56045e+06	1.34593e+06	1.43078e+06	1.36097e+06	1.51582e+06	1.16163e+06	1.52762e+06	1.19974e+06	1.43953e+06	1.38494e+06	1.75054e+06	1.23879e+06	1.40974e+06	1.30539e+06	1.29787e+06	1.34941e+06	1.42026e+06	1.34414e+06	1.32661e+06	1.63715e+06	1.36211e+06	1.32025e+06	994900	1.66265e+06	1.16563e+06	1.12952e+06	1.19255e+06	1.42585e+06	1.21562e+06	1.35019e+06	1.50956e+06	947274	667948	1.49079e+06	995938	646251	317055	897919	718992	912183	987168	1.00901e+06	1.23357e+06	1.02297e+06	1.1842e+06	1.36959e+06	1.41061e+06	770923
O94769	O94769;O94769-2				6.94674e+06	1.15177e+07	6.54378e+06	1.00533e+07	1.04495e+07	1.20433e+07	1.12556e+07	8.94075e+06	1.04129e+07	1.13925e+07	1.01624e+07	1.15071e+07	9.52409e+06	8.87714e+06	7.72087e+06	8.86436e+06	7.01177e+06	9.95005e+06	9.56549e+06	8.65898e+06	8.20799e+06	7.58631e+06	8.14026e+06	8.50286e+06	1.00885e+07	8.52088e+06	8.83816e+06	7.54595e+06	8.44612e+06	1.02163e+07	6.36496e+06	7.77962e+06	9.542e+06	9.7213e+06	1.09504e+07	9.26377e+06	9.88222e+06	4.80253e+06	6.24876e+06	1.14142e+07	3.09767e+06	6.48845e+06	9.25258e+06	7.38674e+06	6.80282e+06	7.41599e+06	6.58706e+06	6.70902e+06	8.19e+06	1.02787e+07	6.42491e+06	8.84059e+06	7.28825e+06
O94772;O94772-2	O94772;O94772-2				1.23953e+08	6.94512e+07	1.33421e+08	9.28779e+07	8.85202e+07	6.7927e+07	7.22151e+07	1.237e+08	6.48218e+07	1.06053e+08	5.22278e+07	6.58327e+07	9.4733e+07	1.06595e+08	9.51941e+07	9.4415e+07	8.54541e+07	7.56296e+07	8.0649e+07	4.46919e+07	1.22547e+08	1.02834e+08	9.95377e+07	1.07978e+08	7.10562e+07	5.57693e+07	1.27034e+08	5.18474e+07	7.74585e+07	6.83788e+07	1.66479e+08	9.41964e+07	1.08603e+08	7.5015e+07	5.8817e+07	8.84222e+07	6.37751e+07	6.60477e+07	7.38315e+07	5.58806e+07	5.35133e+07	3.90707e+07	8.18439e+07	4.22891e+07	6.69095e+07	7.4018e+07	5.84052e+07	1.12536e+08	7.12395e+07	1.35258e+08	8.09868e+07	7.30431e+07	1.12708e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				826953	302178	767584	568853	714105	654645	456750	625371	237254	654827	810543	615306	292503	345245	478769	558215	549807	511623	495717	280040	874738	559743	592415	774177	364987	479496	690633	144219	562323	297158	928496	518174	624111	498438	607632	527756	505332	219051	590353	435476	547817	432743	967837	257375	700200	534197	523286	642324	527490	1.15571e+06	709385	539788	613334
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				1.99374e+07	1.53037e+07	2.00748e+07	2.05605e+07	2.05098e+07	1.6014e+07	1.61276e+07	1.85664e+07	1.61939e+07	2.01517e+07	1.86161e+07	1.91091e+07	1.91984e+07	2.31054e+07	2.21438e+07	2.31059e+07	2.18641e+07	1.83013e+07	1.97101e+07	1.52974e+07	2.30205e+07	1.98593e+07	2.20915e+07	2.27561e+07	1.97305e+07	1.78164e+07	2.0705e+07	1.76351e+07	2.00406e+07	1.23051e+07	1.91156e+07	2.4894e+07	2.01874e+07	1.97327e+07	1.71425e+07	2.42214e+07	1.4067e+07	1.90181e+07	2.12688e+07	1.76945e+07	1.63548e+07	1.59215e+07	1.82916e+07	1.49728e+07	1.87741e+07	1.62918e+07	1.81413e+07	2.2013e+07	1.69887e+07	2.62344e+07	2.28638e+07	2.02476e+07	1.98356e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				1.57738e+06	1.07404e+06	1.8699e+06	1.61005e+06	1.70402e+06	788011	937519	1.56884e+06	1.08173e+06	1.55212e+06	1.09927e+06	1.45427e+06	1.47345e+06	1.64368e+06	1.39958e+06	1.26354e+06	1.50377e+06	1.29484e+06	1.5775e+06	955601	1.44396e+06	1.60142e+06	1.56531e+06	1.79218e+06	1.59052e+06	1.27209e+06	1.40426e+06	1.16661e+06	1.35956e+06	733801	1.56106e+06	2.00653e+06	1.60846e+06	1.20841e+06	1.14865e+06	1.53575e+06	1.31849e+06	1.55882e+06	2.30795e+06	1.65463e+06	1.55919e+06	1.31965e+06	1.50108e+06	1.19257e+06	1.86422e+06	1.60326e+06	1.72189e+06	1.85946e+06	1.32335e+06	2.20108e+06	1.88034e+06	1.33526e+06	1.48928e+06
O94898	O94898							54103.4	6215.26		9106.85			12090.5						38617.4					21305.4	46576.9				12356.5	24468.9								41339.4	22978.4				22695.3			25322.6								45412		
O94910	O94910;O94910-2				6.02911e+06	4.77001e+06	6.17831e+06	5.52045e+06	5.83542e+06	5.13704e+06	5.40257e+06	6.05667e+06	4.67854e+06	6.18355e+06	4.82185e+06	5.71446e+06	4.73632e+06	6.12135e+06	5.89533e+06	6.59208e+06	6.92828e+06	5.38504e+06	5.84279e+06	5.09639e+06	6.47785e+06	6.3359e+06	5.91052e+06	6.56162e+06	4.99629e+06	5.00056e+06	5.02964e+06	3.48827e+06	5.67106e+06	3.62516e+06	5.98271e+06	6.79589e+06	5.16442e+06	5.18024e+06	4.90143e+06	6.04191e+06	4.49678e+06	5.70996e+06	5.64801e+06	5.24439e+06	5.71742e+06	5.2628e+06	5.95439e+06	5.81138e+06	6.49135e+06	5.41431e+06	6.17387e+06	6.19212e+06	6.67787e+06	7.77701e+06	7.60483e+06	6.32175e+06	7.1308e+06
O94919	O94919				2.67097e+07	1.67444e+07	2.88009e+07	2.36142e+07	2.52769e+07	1.93777e+07	2.18362e+07	3.14425e+07	1.81932e+07	2.50676e+07	2.17357e+07	2.26214e+07	2.70934e+07	2.42655e+07	2.08717e+07	2.40272e+07	2.06752e+07	2.81138e+07	2.71711e+07	2.19445e+07	2.29771e+07	2.49309e+07	2.36221e+07	2.03818e+07	2.35262e+07	2.41797e+07	2.46917e+07	2.28719e+07	2.32964e+07	2.53548e+07	2.68608e+07	1.22944e+07	2.76606e+07	2.09995e+07	2.52786e+07	2.41908e+07	1.87166e+07	2.11452e+07	2.65194e+07	2.07747e+07	2.1598e+07	2.27127e+07	2.07986e+07	1.87936e+07	1.49885e+07	2.27118e+07	2.20496e+07	2.75307e+07	2.91001e+07	2.3443e+07	2.42514e+07	2.29038e+07	2.5409e+07
O94933	O94933				439916	508999	339329	486941	521681	513751	563433	310504	573921	339986	238528	448498	362155	1.11934e+06	660229	739516	1.00431e+06	507424	569802	363936	704705	568347	591746	964947	512663	301401	365880	330648	624809	222127	424782	817768	464875	558121	267701	810473		327898	272793	511754	297868	379949	452296	274890	920487	251594	304135	406506	329729	693208	593977	628430	612770
O94985	O94985				1.74817e+06	3.20056e+06	1.9598e+06	1.66161e+06	2.43975e+06	2.22997e+06	1.71527e+06	2.42851e+06	1.85248e+06	2.03895e+06	2.20591e+06	2.42265e+06	2.07712e+06	1.98591e+06	1.76411e+06	1.70944e+06	1.87181e+06	2.58232e+06	2.37125e+06	2.61067e+06	1.543e+06	1.98094e+06	2.23205e+06	1.62584e+06	2.59878e+06	2.06262e+06	1.80638e+06	2.11303e+06	1.94834e+06	2.37366e+06	1.62861e+06	1.96967e+06	2.34292e+06	2.02892e+06	1.71047e+06	1.4972e+06	2.69936e+06	2.94413e+06	2.51905e+06	2.55556e+06	2.22749e+06	2.7559e+06	2.1531e+06	2.56113e+06	2.40502e+06	3.17857e+06	2.07708e+06	2.77785e+06	2.97762e+06	2.31551e+06	2.01685e+06	1.92276e+06	2.73356e+06
O94985-2	O94985;O94985-2				1.8629e+08	1.12213e+08	1.4108e+08	1.72008e+08	1.63899e+08	1.57647e+08	1.0963e+08	1.23064e+08	1.58931e+08	1.7444e+08	1.0913e+08	1.27633e+08	1.24021e+08	1.65219e+08	1.49226e+08	1.76057e+08	1.59899e+08	1.34889e+08	1.7112e+08	1.35071e+08	1.84002e+08	1.79362e+08	1.69017e+08	1.53579e+08	1.23532e+08	1.73237e+08	1.75165e+08	1.31076e+08	1.70194e+08	9.6696e+07	1.63762e+08	1.54752e+08	1.6086e+08	1.54707e+08	1.53816e+08	1.54386e+08	1.37557e+08	1.45236e+08	1.44959e+08	1.29548e+08	1.56345e+08	1.6627e+08	1.9049e+08	1.6969e+08	1.4864e+08	1.64976e+08	1.60441e+08	2.02255e+08	1.916e+08	1.8901e+08	1.83952e+08	1.57056e+08	1.70797e+08
O94991	O94991;O94991-2				3.41867e+06	1.48918e+06	2.39034e+06	3.86458e+06	3.11387e+06	2.40344e+06	2.48266e+06	2.74545e+06	1.28925e+06	3.18802e+06	1.25259e+06	2.40864e+06	1.54785e+06	2.14001e+06	2.55831e+06	4.26538e+06	2.39601e+06	2.01464e+06	2.53086e+06	1.22714e+06	4.10448e+06	3.54026e+06	3.10705e+06	2.55193e+06	1.60006e+06	2.05123e+06	3.30079e+06	1.57395e+06	2.82357e+06	1.08949e+06	3.09512e+06	2.40816e+06	2.0633e+06	2.20479e+06	2.92643e+06	3.30446e+06	1.6883e+06	1.84523e+06	1.37385e+06	2.16165e+06	2.62973e+06	1.12283e+06	2.62703e+06	1.35496e+06	2.30204e+06	1.79649e+06	2.07392e+06	2.36817e+06	2.00888e+06	3.67839e+06	3.09605e+06	2.71976e+06	2.75476e+06
O95084;O95084-2	O95084;O95084-2				1.19527e+06	1.57786e+06	1.57838e+06	1.5903e+06	1.61057e+06	944978	912483	1.66239e+06	2.21878e+06	1.58365e+06	1.45817e+06	903275	2.23364e+06	1.3307e+06	1.39795e+06	1.1355e+06	2.17092e+06	1.58914e+06	979247	1.6699e+06	1.63115e+06	2.23142e+06	1.68588e+06	1.92388e+06	1.99402e+06	1.27776e+06	1.67078e+06	1.68482e+06	1.98549e+06	2.2813e+06	965331	899300	2.14366e+06	1.46964e+06	1.84762e+06	1.40937e+06	1.52726e+06		1.74354e+06	1.55498e+06	1.03153e+06	787163	1.50232e+06	1.15854e+06	1.95079e+06	1.07301e+06	1.17098e+06	1.68076e+06		1.58757e+06	1.60807e+06	1.13071e+06	1.09491e+06
O95157	O95157				1.22963e+06	761751	1.04646e+06	1.66282e+06	1.42417e+06	1.63835e+06	1.02202e+06	881587	1.53491e+06	1.22077e+06	713700	1.29134e+06	1.02575e+06	1.09237e+06	1.28264e+06	1.48856e+06	1.16401e+06	1.47262e+06	968895	1.03996e+06	1.2167e+06	1.1907e+06	1.47039e+06	1.47068e+06	1.38166e+06	1.13484e+06	1.08229e+06	692396	1.51278e+06	722361	1.10349e+06	1.07182e+06	1.51751e+06	1.43821e+06	1.18206e+06	1.39933e+06	1.03396e+06	1.0245e+06	2.59138e+06	1.09532e+06	853512	425272	1.32028e+06	553678	1.33872e+06	897421	927185	1.25935e+06	856788	1.49859e+06	1.49915e+06	1.55086e+06	895941
O95158	O95158				1.02907e+07	1.2066e+07	7.60699e+06	2.02462e+07	1.28804e+07	1.60899e+07	1.43792e+07	1.05001e+07	1.23455e+07	1.17535e+07	4.50573e+06	1.08779e+07	1.47519e+07	1.65517e+07	2.24181e+07	2.46866e+07	1.61329e+07	1.55374e+07	1.97901e+07	1.49126e+07	1.62946e+07	1.86296e+07	1.26855e+07	2.21981e+07	1.44525e+07	2.13463e+07	1.17493e+07	8.73021e+06	1.57416e+07	6.94153e+06	5.92926e+06	1.85601e+07	1.40719e+07	1.50207e+07	2.06507e+07	1.92314e+07	1.17656e+07	2.37001e+07	2.25284e+07	2.75808e+07	1.88286e+07	2.1903e+07	2.53517e+07	1.9169e+07	1.79085e+07	9.80628e+06	1.77621e+07	1.49225e+07	1.63935e+07	1.41737e+07	3.43189e+07	1.54499e+07	1.22036e+07
O95159	O95159				815068	857475		784171	746031		849648	841755					567462		224299	933152	782851	631697	782628	484809	795178	948343	897288	719086	604816	847006	954126		719806	826828		635645	834900		882466	657440		699209	748751	835329	699915	572044	795310	436799			863049	1.14968e+06	860965	666910	619530	529658	635099
O95164	O95164				182643		181554	88967.5	155077	106602	102855	210887	79018	189859	62243.2	132764	126213	117303	96815	244421	127232	100062	94532.8		148090	167978	206644	163833		127453	190640	112489	161644	58655.5	202324	140063	162869	140656	212536	216734			284989	36585.4								110918		149808	141414	88141.3	
