Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/MagKiel_cohort_Sweden_speclib_OBO/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_C3_CSF_974-14.mzML
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				272609
P02741	P02741				67235.9
P02743	P02743				1.04125e+07
P02745	P02745				6.37263e+07
P02746	P02746				1.23963e+08
P02747	P02747				5.58948e+07
P02748	P02748				3.68291e+07
P02749	P02749				1.26165e+08
P02750	P02750				1.45948e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				2.64005e+08
P02753	P02753				4.27988e+08
P02760	P02760				1.43256e+08
P02763	P02763				2.09872e+09
P02765	P02765				3.37406e+08
P02766	P02766				4.35173e+09
P02768	P02768				1.82672e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				3.78412e+08
P02786	P02786				1.36713e+06
P02787	P02787				6.29091e+09
P02788;P02788-2	P02788;P02788-2				2.44607e+06
P02790	P02790				2.63401e+09
P02792	P02792				1.78692e+06
P02794	P02794				2.73741e+06
P03950	P03950				4.39381e+06
P03951	P03951;P03951-2				3.54141e+06
P03952	P03952				9.08616e+06
P04003	P04003				3.7342e+06
P04004	P04004				3.19627e+08
P04040	P04040				279052
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				2.94673e+06
P04066	P04066				9.15075e+06
P04070;P04070-2	P04070;P04070-2				4.90624e+06
P04075	P04075;P04075-2				2.94745e+07
P04080	P04080				4.47635e+06
P04085;P04085-2	P04085;P04085-2				8.73325e+06
P04114	P04114				6.98012e+06
P04156	P04156				3.89276e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.3154e+08
P04180	P04180				3.4823e+07
P04196	P04196				7.70696e+07
P04216	P04216				5.57055e+08
P04217	P04217;P04217-2				1.17344e+08
P04217-2	P04217-2				3.40137e+06
P04264	P04259;P04264				7.86921e+07
P04271	P04271				2.2335e+06
P04275	P04275				3.17827e+06
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				1.30933e+06
P04350;P07437;P68371	P04350;P07437;P68371				273526
P04406	P04406;P04406-2				1.54529e+07
P04430	P04430				1.1435e+06
P04629;P04629-2;P04629-3;P04629-4	P04629;P04629-2;P04629-3;P04629-4				29528.2
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2;P04746-2				2.2755e+06
P04792	P04792				756112
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				690744
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				325899
P05026;P05026-2	P05026;P05026-2				1.12366e+06
P05060	P05060				6.40322e+08
P05067;P05067-11;P05067-7;P05067-8;P05067-9	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				7.611e+08
P05090	P05090				2.53569e+09
P05107	P05107				387645
P05109	P05109				258145
P05121	P05121				506790
P05154	P05154				1.39447e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				6.53158e+08
P05156	P05156				1.70428e+08
P05160	P05160				1.0598e+06
P05362	P05362				877497
P05408;P05408-2	P05408;P05408-2				1.95714e+08
P05413	P05413				4.50907e+06
P05451	P05451;P48304				791301
P05452	P05452				1.17112e+08
P05543	P05543				2.75589e+07
P05546	P05546				5.77244e+07
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.23489e+06
P05937	P05937;P05937-2				4.7831e+06
P05997	P05997				929333
P06276	P06276				4.56663e+06
P06280	P06280				558552
P06307	P06307				3.32111e+07
P06310	P06310				8.17362e+07
P06312	P06312				1.14533e+08
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.89489e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				6.20642e+08
P06396-2	P06396-2				2.79057e+06
P06681	P06681;P06681-2;P06681-3				1.74318e+07
P06702	P06702				458396
P06703	P06703				3.82446e+06
P06727	P06727				2.93264e+08
P06733	P06733;P06733-2				5.935e+06
P06744;P06744-2	P06744;P06744-2				3.04422e+06
P06753;P06753-2;P06753-3;P06753-4;P06753-5;P06753-6;P67936;P67936-2	P06753;P07951;P09493;P09493-10;P67936;P07951-2;P09493-5;P06753-2;P06753-3;P09493-2;P09493-3;P09493-4;P09493-6;P09493-7;P09493-8;P09493-9;P06753-4;P06753-5;P06753-6;P07951-3;P67936-2				1.4843e+06
P06865	P06865				1.19531e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				3.22662e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.25962e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.56715e+07
P07196	P07196				330128
P07225	P07225				6.31798e+07
P07237	P07237				1.2805e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				317314
P07311	P07311				2.29758e+06
